Left Shoulder
411.3021 191.3750
398.6939 165.3594
382.9959 137.9219
278.5224 177.6641
394.3551 245.7148
419.6776 219.1875
330.3265 174.3281
494.1469 203.0430
254.2816 149.5781
270.8857 192.6484
385.1061 183.0000
405.0122 200.0625
394.9674 194.5156
373.4408 204.4219
264.6531 181.3594
269.6326 180.4297
257.3429 179.2813
259.1673 172.2422
198.8653 134.6172
504.0000 144.9063
486.5225 133.1797
485.1877 132.8203
328.2327 134.5469
338.8367 158.6875
344.9592 172.5000
577.4449 123.6016
578.4490 136.6875
592.5428 155.9766
598.0694 164.0313
584.6408 157.4922
583.4326 158.5781
569.8735 167.7188
670.7306 273.9336
340.5143 234.4141
449.2000 166.1953
478.0571 189.4688
364.5714 184.2969
479.8490 193.8633
412.2082 144.7891
396.6939 220.5313
381.7878 221.8008
397.7878 170.3984
400.7429 165.2227
375.8979 157.5313
391.7429 163.2031
390.6857 160.4844
481.1347 206.3750
249.4408 222.5000
384.9061 134.3945
389.6571 235.3125
378.7673 241.1797
580.1633 158.4063
504.7347 153.5938
610.8490 149.3164
627.7959 158.3438
646.6245 156.1875
539.3837 171.5820
547.8857 177.5391
504.6449 189.1016
461.9306 223.0625
431.3388 241.7578
672.5143 210.2852
682.4898 233.9102
672.7061 232.1094
648.1265 267.0664
584.8776 226.1016
561.4694 217.6016
576.1714 223.4258
574.0653 219.4883
570.6613 176.4375
576.4490 178.7422
575.8572 167.1563
442.7959 155.5156
478.6122 150.3164
477.9102 154.0742
532.6735 169.1055
541.7551 176.0000
531.6408 180.0078
531.2694 167.4609
278.2082 211.7031
545.7143 154.9414
550.1021 183.0547
542.3674 184.4492
542.0571 179.3438
540.8368 183.0625
542.8082 174.3516
542.9592 164.1992
543.1837 177.2773
273.5102 195.6250
275.0000 192.2188
279.1429 199.4414
280.1429 199.1211
277.0898 196.7500
276.6694 199.0781
282.0000 201.2227
279.1429 190.6250
276.7632 195.1289
275.8979 191.2734
269.4000 187.4766
530.4244 158.6328
535.0817 173.7578
532.9633 154.4961
534.0204 154.3477
536.1021 150.5234
540.5061 156.9453
541.9633 161.9688
543.6816 161.5156
525.8654 177.9219
530.9265 169.2539
528.9061 168.0625
527.4286 167.0313
541.8490 170.2500
281.9796 199.1719
274.9551 189.9375
550.0408 175.0469
280.1224 192.5898
543.4735 166.9688
271.6000 195.3750
248.8000 172.3125
247.6000 175.8906
253.5428 175.3672
284.8123 183.7344
545.7142 166.1641
548.1428 177.4063
279.2408 196.0938
553.6980 181.4180
254.2000 180.6563
554.1633 180.1250
559.3428 182.6797
246.9143 177.4219
567.1224 182.5039
252.5918 175.0156
279.5143 186.5625
556.2000 178.2969
555.1224 184.5039
310.7714 208.3203
561.3265 187.2695
306.0735 217.3320
562.4612 177.4492
565.7755 189.2813
282.9796 195.4648
575.2041 193.3555
256.3592 178.7188
555.1346 183.4375
240.8000 171.9180
559.6082 174.7500
110.4000 145.7539
431.1347 147.5938
406.0449 149.6016
382.1469 149.7031
376.1183 145.7813
348.1224 128.8906
268.5510 128.9922
316.8939 142.6250
219.8000 172.4883
223.7061 171.1250
223.4449 177.1875
198.0000 191.5781
207.0857 192.3398
185.2857 191.9219
201.8000 233.0156
193.2367 225.7969
216.1714 160.2188
206.6694 157.5547
210.6653 197.3906
439.9429 195.1992
228.8286 185.8750
492.2408 207.4375
497.4490 211.8750
297.3918 191.6328
547.6122 209.3945
589.3633 205.8125
314.9347 198.3125
294.9143 199.7500
622.4327 207.9727
291.0408 196.9766
630.0775 204.1094
288.4286 205.1563
603.4204 214.2539
575.9755 204.2461
606.1143 203.8438
600.4000 199.1523
202.4082 189.5313
626.7102 192.0078
625.5918 193.9141
73.6980 205.4219
642.1755 186.2305
76.9429 203.4180
633.7959 183.6563
108.1429 230.4219
419.3102 119.6406
329.4204 115.7188
159.9347 146.5352
156.3184 154.8828
182.8857 172.5391
233.8449 168.9961
252.8000 176.2891
276.8367 167.2188
291.8041 167.4883
119.7551 137.4297
140.4000 145.2500
424.2490 118.1953
140.4694 149.6094
428.5306 140.8203
444.5225 230.2539
440.2653 198.6953
455.0572 199.7578
188.8939 166.3203
505.8571 238.2188
180.0000 198.9844
174.4857 196.5469
266.7061 244.3672
314.3388 238.4063
544.7266 252.5000
488.9551 176.5313
451.1510 178.5156
33.6000 195.7461
490.2204 256.3125
467.9265 260.4375
321.2449 234.5781
629.3715 273.2031
628.8694 277.4688
615.6204 244.2031
571.3878 232.4805
528.1143 214.3086
293.3061 149.7813
268.3510 145.8164
513.1184 227.9531
562.7755 229.7109
246.1592 181.7500
224.9388 220.8594
226.3959 223.4922
203.2408 213.3008
201.8857 212.5391
197.6041 210.8281
186.2000 221.8984
336.5592 131.2969
583.6449 156.0000
582.0163 159.2109
363.4898 133.5781
583.0530 145.4453
244.3265 140.7656
595.4000 147.7109
589.8572 147.3125
216.6122 209.6367
199.9429 191.3906
561.4000 163.5156
237.5551 262.0586
269.5633 238.4141
463.7265 258.0234
620.2857 234.6758
213.7184 232.6875
342.3265 177.8281
346.4000 185.8789
240.2000 167.3320
286.2245 171.5977
502.5755 175.1563
319.3673 185.4063
491.1224 189.9102
343.6776 181.8398
345.2816 183.7734
338.8694 186.6250
343.2857 190.3828
348.0857 187.1836
563.3673 203.4805
362.3959 220.8438
374.1265 217.0156
343.8000 213.8203
338.3184 240.7266
434.0653 208.7266
535.7755 183.9922
656.2857 219.3594
543.0939 193.3008
183.8490 245.4453
190.1143 251.4258
173.6776 243.4531
653.5837 196.3594
585.7306 207.4297
627.9551 190.8867
314.5755 174.3750
319.4000 234.1875
339.7592 241.3281
634.7837 164.9570
124.8612 222.0000
223.8163 332.0938
217.3469 205.1328
217.6326 203.5430
181.5428 187.7188
182.1551 184.4219
194.4653 194.3398
74.8163 215.1328
699.3347 326.7813
338.9143 141.2344
299.3796 148.8867
443.4980 165.1875
317.8571 177.0859
314.0122 171.4375
548.0000 237.3164
296.5918 267.9531
296.7347 242.4453
292.2286 249.3477
293.0816 237.3125
328.7224 278.1797
330.6041 224.0781
318.0000 208.9531
397.0000 225.4727
414.8571 225.6758
414.0857 225.7500
395.3592 219.4531
384.1429 210.8867
352.5837 218.4063
310.5428 133.5625
299.1837 127.1172
391.9388 155.3750
423.2571 151.0547
228.3592 166.7500
420.2367 144.2031
470.4898 147.2656
464.2694 149.0938
497.2000 144.4102
274.0163 161.6563
529.2327 167.6094
278.0286 167.1641
266.6122 163.4414
516.2000 179.9219
509.7959 190.2813
439.3469 120.6719
451.3102 117.4766
442.0449 108.2031
684.9225 141.0703
673.7143 142.1875
653.6776 144.1563
640.6613 141.1797
288.1877 100.5977
564.3633 118.1758
244.0204 128.9375
248.8449 137.9727
238.0204 132.5313
219.6939 127.6563
192.3959 129.6992
182.7837 145.2813
592.6285 188.0078
318.2816 178.3906
183.5837 156.2734
158.5878 150.1406
181.8939 161.0039
340.1429 184.6172
183.7755 157.8477
204.7143 155.4688
178.1021 150.3672
424.2531 164.4609
173.5102 114.6094
206.3796 123.9688
266.7143 124.2383
528.8776 149.2109
530.4816 147.9961
371.0612 188.7891
227.8327 207.6250
231.1592 213.4297
350.8571 168.6563
354.9102 182.2656
354.6245 174.5313
572.8163 171.0781
428.6286 168.2500
440.9306 194.6680
660.5428 209.8125
658.7142 213.1484
463.6245 109.0469
594.6980 180.1641
596.4653 179.3750
477.6245 124.2500
563.2857 172.1875
413.1837 164.9375
416.9714 159.5859
441.9755 171.1172
437.4694 172.6289
447.8123 165.1641
610.4694 238.4219
367.7673 226.2773
368.7429 224.9648
341.3306 207.0313
665.1428 267.4297
507.8571 226.1758
506.8000 215.1875
495.5878 218.1641
497.0408 215.7227
440.0816 167.5469
408.0204 186.1055
281.3429 167.5000
342.4490 175.3555
318.2816 163.1094
416.6041 162.7109
156.8082 150.2188
576.8286 203.3750
318.1061 178.9922
324.1551 204.2188
333.7816 203.8281
527.1143 202.6563
568.2816 201.1250
550.2939 198.2109
503.0612 202.5313
331.8857 197.6445
394.6531 125.9609
406.5633 115.3477
403.0857 121.7891
560.7673 123.7500
541.5510 117.1289
392.6531 150.5938
292.1429 112.0156
450.8571 220.0039
35.8082 208.9727
33.3551 212.6250
235.4000 179.7188
255.7143 185.3516
557.2286 177.6680
562.7143 169.0703
169.4000 171.8359
308.6000 164.7383
378.3347 179.2070
413.8571 181.1719
413.3469 181.8047
524.9714 236.8594
410.2000 177.1875
417.2571 170.3750
431.3673 170.6797
467.7143 169.1641
467.2531 172.5000
489.7306 170.8359
488.6449 172.3438
489.3061 165.6250
196.4204 109.1875
242.6367 116.6523
530.6857 162.6641
547.3715 150.2500
568.6490 152.4648
566.5306 149.7578
565.0041 151.9063
561.2245 159.2031
549.0817 143.3203
553.2367 147.2227
472.9592 147.2266
470.1674 166.5625
392.0939 151.9336
351.1429 150.2813
342.1224 144.1758
346.1347 141.5313
333.4449 155.6797
297.1877 140.4531
287.1102 141.8906
285.3265 136.9453
279.0164 131.5078
278.0204 135.0781
225.1388 172.6055
531.8816 160.0156
623.3878 185.4609
561.0980 169.8125
529.7102 157.8320
514.4694 163.6250
485.5837 163.1953
238.6530 120.3750
399.8817 184.7813
401.2041 187.0508
627.0123 146.0078
455.6367 244.0000
219.2204 138.2734
212.9796 139.0781
196.5184 138.1133
234.2041 131.3828
213.7143 130.6563
211.0367 129.7227
453.9143 181.0391
521.5428 189.2969
263.5102 143.3828
283.7306 175.2500
279.0204 175.0625
147.3674 151.2773
157.0816 144.5625
150.5837 137.2891
166.0612 137.2656
173.2245 136.5313
293.6449 171.0859
524.0613 188.7109
516.6776 201.4375
332.4081 172.7109
351.1429 186.2422
435.7225 153.8477
430.7102 150.9141
413.7184 151.3906
425.1184 150.9297
667.0817 160.5430
659.1633 182.8047
495.8000 89.3594
497.8571 87.7422
498.1837 88.9648
192.9714 132.1641
87.4000 125.8906
371.7143 138.0000
327.1265 120.7656
324.1265 116.4844
324.7510 123.8594
328.1143 126.3203
501.3428 96.7500
504.9796 89.1953
496.2531 89.8594
491.0000 83.0273
297.4286 123.4844
511.1755 87.7852
550.7143 136.8750
547.8000 137.2578
565.3633 152.9727
549.4612 158.8047
542.8735 161.8281
546.8245 155.8438
550.3837 155.6953
533.3551 159.3438
116.3592 142.5078
339.6286 157.0938
403.1674 159.6445
439.5469 144.7500
450.7061 139.5000
489.8286 133.4492
488.8367 137.1094
174.6408 140.0000
221.5306 137.8008
211.9061 138.7813
191.3020 149.6992
199.8367 143.3438
243.1551 140.1367
232.7388 135.8711
211.0000 140.0391
222.5878 138.6172
228.0612 147.0313
224.0367 141.4922
219.6082 141.3125
223.4245 144.8359
223.1429 136.5820
221.9796 140.0078
221.9878 144.1875
219.5510 148.0625
216.3224 138.2109
214.0531 141.0313
219.9143 154.6250
230.0735 155.6563
231.9796 167.8438
225.5714 183.1563
229.6735 146.8906
156.7755 135.8281
121.6735 154.9141
158.0939 152.7500
347.0653 137.5664
543.9592 180.0898
626.4000 231.2305
613.6041 109.9141
611.4816 109.9063
607.2531 119.6094
607.7877 125.0000
596.6122 114.8008
553.8694 116.0781
530.1592 115.1953
530.8000 122.8750
517.3878 113.0508
598.1877 132.7344
602.5510 128.6719
608.0204 133.5742
613.2898 165.8984
610.7959 158.1719
632.2449 182.4297
303.2653 166.1836
340.7429 138.3828
294.2857 172.6406
350.0612 152.1406
424.4612 139.7500
394.4857 154.7500
393.7918 159.3906
344.7347 139.0313
486.1225 168.4375
419.4980 167.2969
427.1224 171.8164
401.4286 172.0859
458.4857 240.9688
45.8735 160.7617
445.6041 183.0938
252.1143 235.5156
273.2857 243.3125
488.3470 182.9375
561.9796 188.2188
579.2531 195.8906
491.1388 228.2500
601.2041 240.0313
586.9388 229.8555
236.8694 267.6250
229.1429 254.9766
530.4122 231.5664
531.2368 235.8750
545.1021 235.7813
379.3551 160.5469
386.2735 161.6797
387.1918 157.8438
382.0000 149.0586
378.2163 151.8867
385.4857 157.3398
386.8245 161.1250
383.0531 164.5156
375.2776 158.3984
512.2531 243.3633
548.9878 167.8750
489.7755 155.2188
508.5714 158.2500
502.2449 172.9063
585.9878 170.2617
156.5551 188.1680
158.3592 170.7813
314.5429 175.9922
277.5714 194.2813
255.9265 175.9375
267.7388 173.8984
225.7959 175.1328
653.3959 172.5469
659.1837 172.4766
672.0245 180.1484
273.2163 191.9688
298.7224 193.5156
286.1959 194.9961
519.4816 182.0703
494.3673 155.6094
487.3673 150.9453
477.1061 124.2344
87.4204 149.8828
437.8163 212.9414
567.2857 225.7344
432.6449 166.2344
653.4245 266.9297
431.5592 192.6992
206.4490 155.9219
251.5347 142.1172
253.2775 138.8672
285.0122 135.0938
457.5102 119.9766
396.1674 121.7305
540.7755 135.8438
535.9143 139.2969
691.9347 119.8984
374.9510 120.1172
519.5837 136.9648
533.0204 138.1094
391.4857 127.0313
392.0082 121.3438
579.8694 118.4063
394.0367 118.5547
395.3469 120.2969
570.7796 122.8750
392.8326 122.0508
56.6122 168.0117
180.0408 189.2031
280.4367 199.7188
315.2776 180.4688
490.5714 163.5547
323.5919 179.5273
483.1674 167.5938
322.0490 176.8828
320.7714 178.4570
474.3469 174.2813
299.3224 178.0938
470.4000 170.7383
284.2041 179.3594
275.3878 172.8906
267.3714 161.5234
325.2898 152.9375
224.1714 162.0938
409.2857 246.2578
361.6163 257.9922
271.8286 184.3281
274.2898 188.3125
240.6653 190.9688
249.0449 189.0625
287.5918 199.6914
307.2000 179.2813
442.8367 161.3828
577.4449 220.5273
453.1674 174.6953
303.7918 139.8359
299.9143 154.0547
311.8571 151.5430
307.1837 151.2344
290.6367 144.4766
292.4572 144.1250
626.0408 186.0469
627.8572 199.6563
46.0041 135.2461
284.0327 144.7109
46.2857 134.4336
512.1388 175.8125
538.8408 177.3125
612.9551 162.6563
608.4775 164.4688
604.2490 155.2813
642.2694 165.2109
658.1143 157.0078
583.5878 192.5781
482.9061 170.0508
504.8857 167.4609
499.1877 169.9336
496.4286 169.1289
472.0816 163.3906
469.1429 171.1641
467.6204 173.4688
413.0327 162.2344
415.5102 173.5156
317.7143 134.6250
316.1306 121.4219
316.5469 130.8516
313.8123 125.5000
608.4653 220.5664
358.6163 112.4453
331.5388 122.6172
336.0204 112.5703
355.9184 123.6484
329.2571 134.9219
335.0571 132.1914
272.3714 137.4297
140.1878 166.3750
337.4000 184.9375
393.5306 179.8281
582.3674 221.8711
591.4286 208.9688
677.1837 221.2969
674.0449 228.6289
548.8817 285.0469
517.9469 254.5156
471.7061 197.7930
336.0571 180.0703
336.0163 204.0547
360.8857 194.9844
430.6735 189.6406
343.1469 162.6250
345.7388 163.5664
350.1021 173.8125
381.9836 190.8125
402.0000 190.3125
356.0204 160.7500
421.1837 141.8398
463.0326 163.0938
455.5224 166.5156
454.8286 153.2500
452.9143 151.2930
402.7224 159.3555
373.3755 141.6094
372.8286 142.8125
361.5674 151.2656
599.9388 229.2188
660.8041 220.7500
333.5061 157.4414
413.4816 164.6133
409.6245 171.7813
409.4531 170.6992
460.4775 184.6875
467.4000 184.5000
414.8204 227.3438
422.8531 228.8906
420.8367 230.2773
418.1021 228.1797
603.2857 214.8359
609.0367 212.4883
248.1429 226.5469
422.6938 197.7344
434.4163 200.8125
573.7143 116.8281
524.8490 144.0039
416.3347 157.8555
428.4531 179.2891
419.6286 203.3867
415.8204 209.3906
385.2041 209.5625
368.6286 220.8984
357.2245 223.2070
540.8163 156.9063
532.1428 132.7500
471.2857 137.3438
478.9102 137.3633
521.6245 128.7617
499.6327 124.7188
574.0000 134.9219
498.3143 131.8203
487.7837 121.3438
492.2898 129.4063
518.2449 129.5078
506.7061 139.1094
515.6000 139.9688
482.4286 129.6172
481.8000 195.4102
377.4326 163.9727
384.1388 162.6094
403.2327 167.7500
393.7225 166.9805
397.0857 157.4766
386.6939 157.6406
395.0123 162.7188
393.0572 155.2813
405.3510 151.9844
400.2776 139.3203
367.6041 143.3047
386.0531 132.2109
393.0612 136.1289
240.8857 167.9688
227.0571 174.9844
242.0000 181.2891
262.0286 195.8438
327.9510 218.5469
324.3755 220.8359
406.3714 190.8125
557.7388 186.0313
462.4204 196.5938
444.1551 181.1934
480.6000 184.0859
478.3061 199.9297
483.2000 193.1172
413.6000 160.0547
486.0204 183.7422
549.5388 206.1250
595.8163 208.4375
407.8490 165.9531
421.8245 171.1172
628.4368 206.2813
416.3918 162.9609
632.4449 210.7344
651.8776 212.3125
646.8082 206.1250
645.6898 219.6875
377.3714 171.0430
633.2816 222.5742
335.9918 180.1836
629.8979 214.0859
338.5266 175.4844
343.4694 185.1563
476.2653 184.8867
531.1224 196.3242
514.4286 186.8750
527.5510 192.0742
573.2000 207.7734
606.2245 208.9219
514.8654 200.6094
537.9878 202.2813
527.0204 201.4219
549.8572 192.7734
576.6367 195.3398
617.2123 202.8047
523.5592 178.0625
551.6123 206.0000
582.3265 178.7930
584.1347 161.9727
574.4000 166.2891
596.7102 171.8750
548.6000 159.7500
563.5918 152.6094
570.4286 157.3594
520.8286 181.8203
566.0000 155.0430
555.8857 153.2813
570.3469 182.5234
581.0000 187.4453
580.1428 189.5313
240.6286 153.5898
247.5919 165.6602
301.7061 154.6484
305.5796 153.0000
326.7714 178.4141
295.2571 182.1992
356.5714 171.2813
469.0000 97.1484
468.2163 95.1641
479.0327 101.3711
455.9184 106.0938
456.7918 108.2188
483.5918 103.6563
495.7061 97.5000
493.2857 91.0625
495.0857 180.4180
493.7714 185.8750
334.2857 136.2188
338.2857 237.9141
336.9796 237.4688
258.0939 181.6680
351.2857 117.4219
319.3061 130.3867
416.7143 138.7930
485.2653 150.5625
481.3673 139.0234
531.7102 149.5469
532.0817 146.7500
595.3837 178.4609
582.3551 184.8594
493.9592 186.0156
486.6939 184.1563
406.3510 136.8125
600.8286 92.2852
398.2000 124.8203
379.4286 128.2070
579.1674 106.1953
347.8163 133.0820
547.4286 98.8750
555.5306 104.7813
348.9551 129.6719
349.2122 131.5508
538.9510 100.2266
345.5510 129.6133
340.1021 128.2773
562.4939 97.4922
340.9755 129.0781
316.1633 128.1875
592.0286 98.4141
277.0204 124.9844
562.8367 109.8477
262.7959 134.7773
262.5919 131.0898
523.0286 97.9961
276.5143 130.4688
350.8898 107.4727
470.9633 168.8438
469.4449 169.0313
41.9918 163.8125
509.3592 165.1172
83.6286 152.4688
508.7347 163.7656
93.6571 151.1133
99.8980 149.6641
515.8694 174.4922
511.1837 170.6250
131.9102 152.6016
508.4939 174.9844
130.7878 154.5313
487.2122 178.6563
487.3021 175.8086
464.0735 173.9375
160.0531 170.1563
450.9102 166.3906
207.7633 158.5625
256.1674 176.1641
423.5184 193.8438
423.6816 194.3125
537.1224 137.8672
253.4776 151.3438
238.5469 146.4609
258.8857 139.8750
535.4572 253.5156
245.5918 149.1016
252.5878 145.8203
262.1510 159.7813
486.8000 203.9688
516.7510 212.1406
546.3715 194.0781
554.0613 185.6250
565.3633 204.5781
584.6938 188.5000
597.2939 184.5000
608.4000 189.3906
611.8612 195.7734
582.6122 187.5781
434.6571 149.7891
397.4000 150.0938
523.8571 164.4336
468.4775 195.3828
496.3878 252.8750
365.2776 132.1250
626.3715 176.6758
568.1143 235.9688
513.1143 169.7266
544.4490 199.1094
618.1224 198.5781
606.0817 200.2813
613.7143 157.6875
613.0898 157.3047
327.4734 77.1484
660.7347 185.1250
