Right Elbow
323.4857 252.1953
321.6816 223.6406
312.4367 202.4688
147.4531 270.6992
239.9020 355.3086
256.0980 113.8047
241.6939 73.4570
391.0327 296.3359
237.5959 249.9844
230.7714 279.4844
277.8694 308.0000
333.1347 281.7422
241.6123 340.6328
209.1265 364.0703
123.6572 264.4844
121.5796 269.1484
121.7714 271.0625
118.0490 260.8398
41.8694 264.8398
434.2857 199.6563
426.4775 214.9297
421.6367 209.1797
248.5184 207.0469
240.8775 218.7031
238.4490 263.7500
499.7959 179.7109
487.3469 203.7656
493.2000 208.2266
501.1877 237.8594
465.6204 252.8359
469.9143 250.5313
463.2245 250.3594
436.7429 423.8477
272.9429 281.0234
363.0775 247.3438
392.8571 248.3750
308.3918 223.7031
397.8000 242.0625
331.4081 228.8594
245.4694 217.8750
216.6531 234.3594
280.0408 278.6797
278.9143 275.3555
254.8123 276.0820
266.0571 273.8438
263.8286 281.1641
496.7265 267.3125
433.8775 379.4375
354.5388 207.3320
267.0857 318.3281
304.8000 320.7578
543.4694 206.7734
434.0204 220.8594
545.9020 202.8984
567.5919 207.6719
596.9224 209.2969
444.7388 251.0703
445.3714 250.6719
401.2980 289.2422
370.3306 322.0234
305.1061 343.3945
571.6979 325.3984
568.9551 334.5273
586.8572 330.6992
589.9388 383.8789
531.2857 345.9531
487.0000 308.4219
510.1755 330.5352
490.5796 320.8906
442.9714 219.0625
440.6776 224.0234
534.3633 209.9492
374.8368 287.3750
483.2245 224.1914
369.7632 279.3867
384.2653 272.4258
395.5878 273.7500
394.4775 277.2188
388.8857 262.0313
165.6041 290.3750
392.5714 257.7734
388.2082 257.5625
390.8571 260.3242
388.9102 258.2344
383.7673 258.5000
383.0939 247.6016
384.7551 243.4883
385.2735 247.9922
165.7551 287.6250
172.1429 274.6250
171.7143 278.4922
166.0000 276.8320
171.1347 275.7188
164.6367 285.0469
166.2857 289.5352
168.1429 281.2500
167.8816 286.8789
160.0939 276.1172
162.6898 280.0313
378.4531 252.9336
385.0245 247.9375
379.8286 249.9102
380.5306 246.0078
387.3347 242.5625
380.7102 244.3906
382.3878 246.2813
382.4857 252.1641
385.5143 263.0781
384.3551 251.0625
386.2653 257.1875
386.0000 248.5234
382.1714 244.5000
163.2286 275.5391
167.7469 288.0469
384.0980 239.9688
166.8571 275.0664
375.6531 249.0625
161.1673 281.1094
155.1510 295.3594
162.9225 302.1797
162.2286 294.0313
170.1143 278.4688
391.5714 247.0469
397.5714 247.8672
128.0571 237.6875
401.0408 246.7734
113.6286 255.2344
414.8082 220.7500
417.0571 215.9844
117.9429 268.4609
424.6163 234.1641
117.7020 271.6836
114.4857 243.0313
379.8000 212.5117
398.4694 240.2969
243.4571 263.2969
390.6326 220.5820
221.7714 231.9883
413.3184 235.1406
396.7143 236.0391
209.7714 247.4609
399.9388 235.2266
155.1184 291.7734
425.2898 256.2813
168.9429 303.6680
403.7755 241.1094
39.6245 195.1367
335.7714 194.6055
316.7959 198.8516
300.2204 203.3594
298.7714 203.0156
272.9184 183.6328
190.8367 184.4609
227.7714 227.1250
190.8857 233.0430
135.6735 235.7500
135.4653 230.0273
78.7959 266.4453
73.4694 265.8359
60.1429 303.3867
65.3347 304.1172
70.2408 314.4844
169.7184 290.2344
166.8653 290.5000
102.5592 305.8984
622.6857 277.3672
113.2000 296.9063
616.9755 326.1875
617.3674 322.8750
183.7918 319.2500
519.9388 294.3867
524.4408 314.0938
197.5265 296.6016
170.5918 287.2500
517.4980 304.2188
169.0000 292.7422
509.3102 306.5469
154.8857 303.5938
474.6979 300.8984
451.2735 316.0078
465.6735 299.4688
462.1469 299.3945
187.7469 297.6211
489.5306 313.2969
487.7959 290.6016
178.8408 292.6484
531.2000 289.0156
182.3714 292.6289
534.3674 292.5469
186.0857 313.1797
354.8204 169.9141
370.2776 173.9219
103.2000 199.5938
91.6245 231.1680
105.3429 231.7773
139.9265 236.7422
157.8408 271.2500
163.9388 274.7617
353.2000 216.7734
180.7551 198.2969
197.8531 201.5000
519.8898 192.3750
183.5878 198.3203
514.9469 197.5391
288.6694 321.0742
262.5102 310.4219
260.2000 270.6953
107.5633 226.6328
349.8571 306.8125
115.0000 319.8438
100.9429 309.9844
165.6122 318.3320
185.5551 359.9063
465.4041 361.0000
427.5837 226.0703
531.5306 291.4375
280.6857 209.2031
294.4775 415.8750
285.4775 423.7500
234.1021 289.2344
367.5020 443.6406
397.5143 415.7188
418.1347 397.5625
381.3469 390.9180
366.1551 380.5508
205.7551 212.2031
115.3388 251.6641
351.6653 353.4609
374.2041 351.1758
129.5633 254.3125
107.3469 320.6641
113.2571 321.7813
86.6449 323.8672
80.8571 319.4922
66.6653 325.6719
47.6898 338.1563
280.9184 180.0234
515.3551 220.7500
515.1183 218.7383
321.1633 188.4063
511.8531 221.2109
182.7959 178.9375
522.1143 217.9219
512.6000 218.5625
59.0204 346.1250
72.6572 312.0469
485.6000 223.8438
83.4245 320.7695
258.5225 382.1250
286.2898 385.5000
515.8857 306.0625
362.6163 344.6602
221.5428 251.6914
223.2000 248.9844
173.4571 244.7734
213.9796 247.4023
438.8612 242.5078
250.0367 260.9688
541.0000 270.4648
266.2449 271.9766
270.8367 270.0273
275.4000 266.8516
275.7143 264.9648
275.1714 267.4336
432.3469 324.0078
231.8653 342.9063
217.0939 356.4688
220.7796 390.9531
174.4000 322.9141
297.8979 307.6875
459.4041 246.9609
511.8286 251.0234
456.9143 251.8672
183.8490 370.6953
212.7429 345.7617
185.0898 348.0820
568.2857 341.2188
469.8939 282.8398
503.9061 300.2578
221.9224 304.5313
124.4490 395.6250
138.2571 383.4922
558.2163 233.7266
43.9469 364.7969
55.7184 433.4375
192.8571 319.7031
208.3265 318.3008
216.3714 313.5156
231.8571 309.2461
202.5796 319.6367
207.0000 329.4297
471.9102 352.4141
277.6286 182.4258
216.9959 222.6211
378.2082 230.5273
224.6000 272.0469
225.9878 276.7109
374.0000 400.0117
92.6939 404.8750
126.4694 408.7773
99.8857 395.5391
96.2245 393.1250
142.2571 402.6328
228.9714 354.3281
197.0000 367.5781
293.0000 335.6875
304.9143 355.3555
308.6000 355.7500
302.0531 339.9844
266.7959 343.9336
244.3633 357.2148
242.9714 165.4531
229.1102 172.9844
329.1837 208.9688
344.3306 211.8242
156.2612 215.1250
458.8326 202.1406
397.5919 208.7656
403.0612 210.1875
418.1633 208.3867
149.9020 248.1875
441.2653 231.8672
127.8571 257.0273
111.0612 270.8203
437.0000 252.6250
426.4816 263.7031
348.2449 175.2344
332.6816 178.1133
324.0286 167.8906
607.9877 175.0313
598.2857 174.1250
569.3021 173.9688
550.5632 164.1484
210.1959 148.6680
474.9020 165.1016
174.2245 163.1719
150.8204 173.8828
140.4898 162.7070
116.8367 174.2656
99.9551 186.7969
85.0531 173.3359
522.8572 247.1797
258.9837 267.4531
61.5265 208.7266
32.4082 210.1641
52.4653 231.2148
359.6735 246.8242
47.5469 227.0938
61.1429 220.6797
36.6735 235.3516
323.4367 295.9844
12.5918 203.9141
80.7306 236.1875
79.4286 191.3086
367.5510 192.6680
380.1959 191.0430
251.1592 277.8516
179.8653 380.9375
177.3796 386.0781
298.8571 259.7656
264.5551 294.1875
252.9592 264.5547
449.7959 263.6328
276.4000 249.3750
292.6857 307.8516
499.0449 297.1602
502.2857 286.3281
396.6204 168.8125
398.9551 232.9141
401.6000 250.9375
419.2245 180.0625
351.1429 259.0273
295.8163 222.3438
345.9714 224.7109
318.3265 219.7109
284.6204 217.1367
279.6082 209.1914
559.8572 271.3281
306.7143 280.4648
298.4572 278.6914
93.7673 350.7188
580.6531 326.1797
432.0490 305.6250
399.0816 304.2305
411.5633 304.0391
424.0775 303.1953
381.3061 220.4922
343.5306 226.1875
147.6286 219.0625
249.7143 157.9648
173.9551 261.0781
216.8979 328.6719
304.7265 256.3750
356.9429 280.7656
95.5306 307.8047
153.2041 303.5938
121.9510 284.5703
350.6286 286.0977
369.6204 306.9102
373.0857 323.3438
374.0163 311.8438
86.6082 306.7852
475.5714 194.8203
482.2531 195.0977
475.5714 194.1563
440.8653 208.1250
414.5714 244.4297
276.9388 172.1250
207.3714 80.1250
256.9796 368.4023
165.8979 357.5391
176.6735 363.6172
118.8000 296.2773
104.8571 288.3594
353.7184 315.6328
354.3061 321.5781
78.2327 235.9961
209.8775 236.8984
242.1673 224.1133
278.0857 253.0156
278.8735 254.2070
422.4572 434.6133
289.9184 268.2266
293.6980 262.3750
298.4694 257.1172
339.1429 267.8125
340.1633 264.3750
379.1755 260.6133
356.1061 262.4961
355.6326 262.2344
104.9837 192.8594
142.8286 218.3789
371.3428 233.0547
393.2000 225.4063
408.2408 221.0898
410.2245 224.4961
418.9102 233.3281
419.9020 229.9531
413.4572 250.5078
414.0367 241.1953
406.0204 199.1758
390.4408 238.4375
474.9306 212.0898
461.0857 200.7500
457.6388 207.9004
437.6776 195.4414
429.6572 208.5430
235.2531 187.3789
199.8775 175.4063
200.2163 177.8633
195.2653 179.8750
195.4082 187.1875
115.2163 418.2891
298.1021 288.1641
480.6939 226.8828
394.8939 246.7031
360.2531 211.6602
322.7143 251.5000
323.3633 262.5820
133.7388 232.8750
294.3143 280.2188
288.5510 292.1992
602.0408 247.9844
310.7714 350.7500
78.5020 233.9219
85.4694 232.5156
48.2735 230.8867
93.3878 223.3164
79.6571 241.3438
83.7061 240.0117
324.5755 259.0352
382.3959 273.3438
88.3347 262.9023
178.8939 238.1563
180.6490 237.6523
70.4286 209.2734
79.4163 200.0625
68.0653 196.8594
83.0735 194.7305
97.1102 195.6758
99.1918 297.4063
333.7755 277.3750
324.8898 263.6563
124.2449 274.9219
137.9429 289.5391
352.2204 207.3711
342.0694 203.7734
322.3428 188.9883
327.2122 188.5547
516.3265 178.7852
504.7755 206.4180
434.7959 154.2031
406.7551 149.5664
406.8082 147.3125
292.0571 213.9766
183.4327 213.5625
222.3143 263.8750
157.5265 264.7188
156.9918 263.9063
162.2490 239.4688
148.8857 255.9922
392.6816 105.5000
413.7306 147.2891
419.0775 155.1289
417.7755 153.1445
136.1224 255.3008
415.8817 222.0508
410.8367 258.7500
412.0286 266.8672
409.0776 258.1719
378.5061 246.8281
375.6490 244.6797
373.1918 257.4258
374.9714 262.5703
354.8857 247.5078
116.3592 201.1172
481.0571 232.7188
541.3633 235.1602
604.4612 209.7188
575.7919 207.7500
607.7714 203.3750
603.9388 204.3750
278.4286 238.0000
388.0898 254.3438
369.3347 242.6406
350.8571 235.2148
345.9020 239.2344
398.3347 241.5625
374.9061 254.8047
376.6000 240.9375
379.5837 239.3555
383.2653 247.6016
383.0612 253.3125
379.8041 248.7109
381.5551 243.1719
378.9714 247.6758
380.5428 251.6289
378.3878 249.3750
378.4898 242.2109
380.9714 242.8672
368.6980 245.1719
382.0041 250.2500
384.1918 249.3125
386.5755 256.6602
373.1714 262.9766
393.5837 237.2891
283.9265 234.3750
258.8776 248.3711
282.4163 240.2500
223.1877 288.8750
405.5919 296.4922
528.6449 331.0391
500.6898 165.8125
506.4857 170.4688
501.7837 182.9609
499.4775 182.7500
504.0408 175.9375
440.7592 188.7891
395.4898 194.6172
400.0980 195.5313
401.2735 220.9102
477.9592 214.3750
476.0000 248.2031
475.7755 261.6953
461.3224 286.0156
458.2653 282.1563
442.1429 302.3594
170.4326 335.1250
144.9429 245.5156
100.5306 288.3594
179.1429 290.0938
324.1265 200.7813
209.5837 242.0313
214.1102 240.1328
195.2245 238.8906
356.5714 266.1406
272.8367 263.4531
270.0612 268.0938
234.1143 292.9141
228.4571 418.9688
165.3184 208.9063
327.0245 325.7891
97.0571 336.9609
113.8775 361.4375
341.4082 320.3125
380.3959 321.4375
367.0735 334.6875
424.6000 296.5000
382.1021 355.2031
401.2245 362.6484
56.8531 411.4375
73.7143 403.7656
331.5592 347.5820
328.4163 341.2578
344.2857 351.5000
255.7469 258.4727
255.1306 253.7461
262.6857 230.1250
277.4286 236.5156
278.2980 252.0430
271.9347 235.9141
265.2082 253.3125
266.1633 249.9453
256.4775 245.8672
267.2898 422.1133
441.9061 243.7422
383.1265 255.8047
386.1510 253.1250
327.6326 256.6953
677.1633 250.9453
102.8571 310.0859
126.1633 346.1406
122.4572 317.5313
74.4286 323.1875
83.2082 322.1875
96.4571 316.5938
68.5428 305.8633
458.6653 296.3086
461.7143 285.9375
473.6571 288.8945
80.4694 321.0625
112.2571 317.9688
81.8531 302.4180
459.2041 305.2539
352.6735 254.7578
308.2490 265.4141
416.1021 170.3281
134.6041 189.8594
335.8163 317.0430
426.4694 156.1406
229.0694 116.5938
279.4653 412.6719
238.8123 340.6758
27.4286 252.9531
165.9347 253.8672
161.8816 258.3867
137.7184 250.6875
392.3061 172.0078
303.0449 169.0391
430.8204 180.3438
429.4572 184.1563
611.3878 154.8203
273.2694 176.5234
454.1469 194.2227
448.5306 192.0781
297.5510 168.9258
293.9102 171.1133
505.9429 114.9375
334.9633 163.2383
335.3224 169.1055
484.9102 113.9063
343.9837 176.8242
111.0612 261.9570
60.2816 254.0430
199.7306 288.9102
232.7796 248.2031
603.4286 230.7500
235.0204 240.0898
595.7388 223.9219
235.0245 242.2891
234.0857 245.4766
581.0245 235.1406
201.1306 244.6953
577.5347 228.9844
198.9796 242.0898
188.7918 253.1172
186.9143 245.7969
117.9592 183.4648
213.3224 261.5664
173.5714 480.4375
115.0939 456.0625
215.6653 369.6953
221.1551 375.6250
200.8367 367.7656
221.1183 385.1719
229.1184 404.7969
40.8000 335.6875
343.6531 229.4570
501.7714 274.7813
357.6000 245.4844
146.6776 189.9063
169.7347 226.1250
163.0816 182.8203
160.1469 177.3203
162.9265 209.4219
149.6122 202.1250
465.3878 299.2500
458.2571 306.9453
131.6530 198.3516
190.7796 185.1523
133.4571 198.2227
406.7673 262.4219
418.0898 267.3125
461.3429 216.2109
463.3020 218.1172
464.9184 216.8047
417.0612 248.4453
427.6776 222.5938
422.6898 158.5859
254.0653 307.1211
268.1674 299.1797
281.8653 290.1211
268.1429 300.5430
249.5918 301.5859
262.2041 316.3594
266.5755 297.6250
372.3020 243.7813
374.0163 227.3984
154.1347 233.4531
127.8163 202.3164
137.5755 220.5938
136.8980 220.4219
533.0898 279.3242
333.9143 173.6406
290.5837 179.1797
262.1592 177.3164
265.7959 174.5313
198.6857 205.8750
201.3673 214.1406
145.3428 228.8789
188.4408 273.5547
117.4000 334.7500
180.3020 298.4219
351.1837 389.7539
351.4286 403.4063
412.6082 412.3516
398.9755 418.1211
481.6163 327.0391
473.6204 295.8594
405.8041 237.9336
227.5918 235.4141
211.3143 267.5391
242.3714 278.6328
377.7592 278.5000
217.8980 235.7500
219.2612 236.3750
204.5184 254.5313
220.0571 276.1250
199.6000 287.2500
402.7551 263.8750
299.5714 232.7617
312.2082 243.4023
310.7878 245.3750
276.1429 222.4375
276.4286 225.9414
230.1429 242.6875
225.2122 234.5078
223.3184 232.5313
207.4694 223.1406
498.3796 280.7813
519.0612 259.4688
457.7674 218.5000
511.3428 220.1875
509.8245 220.9063
512.5959 223.7148
554.0286 228.4375
556.4122 228.9063
315.1633 287.9063
310.4286 287.4688
307.2041 289.4570
308.0204 288.6094
460.5102 320.8750
459.3224 345.4492
11.0000 412.4063
190.2449 307.2656
187.2653 291.8125
488.0000 196.8906
399.6735 253.0156
355.8449 279.0273
368.3388 293.1563
262.2571 337.7383
253.2490 337.4375
187.5796 345.5391
226.1551 347.4414
240.4449 358.4922
463.8776 223.0859
444.7143 179.0625
438.7143 228.2305
441.6857 239.3828
381.2735 228.8203
382.2653 226.1641
422.2000 209.8281
371.8000 214.1406
384.8775 236.1875
384.6653 233.5469
387.0000 216.4961
414.8041 231.1250
412.5796 232.7813
324.7143 228.0469
353.7429 299.2031
252.4204 226.5781
251.5265 236.5195
257.9510 228.7813
260.1061 225.7734
259.1429 225.5625
270.9184 212.6953
252.2245 234.6250
254.6408 216.9063
264.8204 223.2969
257.6490 207.2891
261.2163 228.4141
241.7837 209.4766
242.1225 204.5313
137.1714 258.7188
141.5714 258.6328
146.2857 269.3359
154.1429 274.6211
174.5796 350.3594
162.3837 353.2656
230.0694 318.9375
332.8082 333.2188
259.7510 322.9141
349.1592 232.2832
370.8000 236.3086
364.4286 260.6797
380.2694 271.4336
318.6776 219.6797
378.3061 268.6797
428.0286 284.5469
458.1633 282.2109
327.5714 242.7344
305.5510 247.5234
487.5959 297.5625
289.2408 265.4414
486.9755 308.7266
517.4694 306.5625
511.9102 281.8125
514.4081 316.5625
225.5184 278.2695
488.4734 322.5430
188.9224 276.8164
498.0612 309.2148
175.5429 300.6094
188.8245 319.1563
297.4082 315.3750
394.1837 300.6758
428.4572 276.3125
436.9388 268.2422
474.8326 263.0078
482.5674 266.5078
425.2327 258.4961
422.2368 272.6641
428.0408 270.8750
454.3469 264.3750
490.0367 280.2773
546.5347 291.8086
385.8939 253.3945
389.5102 203.5000
422.3469 238.6563
429.7714 245.8477
383.9347 208.9883
453.6245 230.8125
411.0571 221.5000
430.7469 232.0313
387.4898 221.3633
420.2857 294.4844
399.1837 242.6680
388.3755 238.0313
467.9796 215.1719
447.0000 231.5313
453.5306 230.0781
71.1837 247.6016
75.5429 243.9414
120.8082 233.8086
115.5714 206.6250
135.5714 201.8047
138.7429 276.5352
205.6531 260.3438
362.7143 171.1875
360.6082 168.2461
375.2286 173.1563
357.2245 173.1719
353.2163 171.9688
374.9184 160.4570
382.9143 153.8750
383.5714 149.5000
392.3429 231.7344
377.2000 222.8359
227.0204 193.5000
175.6000 338.0391
192.3755 331.1406
102.3388 308.3672
357.9184 163.9063
330.7918 191.2344
322.8571 132.3672
383.8776 182.9063
380.5510 181.7344
413.2775 195.4844
415.9265 189.2500
434.0775 227.0234
472.8694 233.8828
343.1021 256.6094
362.5388 252.6641
332.4245 166.8750
509.5143 132.4805
330.2286 169.3516
321.4367 165.8008
501.6816 155.9766
270.3796 169.4570
446.8571 154.6992
445.0980 156.7891
263.5469 179.6875
263.6572 180.1484
418.9020 157.5625
265.9592 182.1875
264.0857 183.9063
453.6122 136.1992
263.9633 179.9375
231.9551 172.0625
483.8979 132.1055
210.8000 174.6484
451.5918 166.3125
167.4082 177.7031
168.9184 179.7617
412.3469 170.2422
304.2857 193.7305
382.1551 156.0313
387.6571 212.2734
388.7592 207.9492
167.7469 235.5000
429.4367 221.3867
201.6327 220.9063
429.0612 215.9375
206.1143 223.8906
211.2408 218.8281
432.0898 222.7344
430.9184 229.6875
242.1469 218.0625
423.0980 224.1172
229.7429 227.7656
395.9429 231.2500
396.7837 231.0625
358.1551 228.9336
237.4000 228.9375
354.6980 228.7422
276.3878 230.2813
332.9673 218.5625
287.6000 242.7813
282.8408 243.9219
655.9796 235.4375
125.9347 263.0625
240.4286 206.7109
243.3143 196.1250
396.9347 339.4531
259.3633 229.9805
210.5020 256.2500
133.3224 264.1719
392.4000 261.6250
381.3061 267.9219
417.4000 270.4375
422.6735 278.5156
404.0245 280.9453
432.3184 301.0000
431.7714 306.7031
426.4000 304.0313
408.9020 315.2266
361.7632 324.2969
327.8000 274.0391
235.4735 278.7500
282.2857 278.7852
352.5918 286.4766
418.5714 356.0156
301.5306 209.3906
550.2572 273.4297
517.5428 298.5508
373.8000 312.3789
459.7632 253.6367
485.8776 300.9844
476.4694 319.3633
592.1347 205.7813
565.4326 206.1836
252.3143 118.3203
618.2857 273.5078
538.7388 283.3438
326.9184 233.1641
329.4898 239.6016
334.3918 238.5859
311.6122 225.3281
271.5714 244.9922
254.9837 248.0938
235.9918 244.2891
