Left Elbow
419.4082 257.6016
410.3184 210.5273
398.5428 182.1484
305.8286 248.8086
415.8612 335.7383
489.1429 113.8047
369.4898 108.4531
494.1469 327.4336
278.1183 178.2656
297.6286 222.7070
417.5266 313.0000
443.3469 308.1680
444.4368 345.5859
417.7796 361.4531
227.3306 291.5000
227.7061 283.5000
240.6572 291.9219
271.1265 294.3633
225.8490 284.4961
515.4286 184.8281
505.6857 180.4414
506.3714 182.3125
337.3428 183.2578
346.6735 220.0078
359.9959 228.7500
584.1388 189.0625
583.5102 205.0313
595.8000 226.1875
604.3878 250.5156
595.2204 250.1875
595.1183 245.5156
581.9470 266.4844
706.9143 392.4141
346.6571 294.5156
464.7020 236.9844
478.0571 262.5938
385.8286 232.7969
474.4980 274.1953
456.7306 167.8672
417.9184 369.2813
404.3061 377.5273
419.8653 261.4531
420.0571 267.9141
398.5184 262.7617
409.9143 258.6875
411.8286 257.8750
496.7265 301.6875
211.5428 346.5313
409.2000 192.1367
346.2857 374.9297
418.4572 376.8242
581.3469 206.7734
508.1021 223.1016
622.0898 197.9141
633.8163 222.1094
652.6857 214.1250
574.1796 260.8320
571.5428 254.6250
532.2041 308.2344
493.7102 361.2344
462.3796 339.2461
678.5632 325.3984
708.5469 340.1172
672.7061 349.5781
614.1837 398.4805
593.1224 362.4844
577.8163 348.3828
588.6572 344.8164
582.0164 346.7383
572.5959 283.0000
573.2163 267.6875
589.2816 219.7305
526.6123 203.2578
517.8163 228.8086
548.4408 222.9961
555.3469 243.4961
565.0571 246.1250
563.2938 241.2930
566.8653 232.6094
288.5796 303.7344
575.4286 230.3516
582.9183 235.6484
589.7143 243.7266
594.6531 239.6719
587.2939 238.5313
588.4408 231.5781
575.5306 224.8320
582.6613 224.9688
289.3143 289.0625
281.8571 288.3594
285.8571 289.2109
289.5428 291.5703
287.4776 290.2656
292.0163 275.8359
282.0000 280.3359
283.6735 281.2500
283.9265 278.2773
287.1959 273.2891
283.4408 284.2383
573.8448 216.6641
568.0612 224.8594
572.2816 222.9453
573.4490 222.0352
575.4816 214.0742
574.5959 218.7969
586.2898 226.3125
592.2612 227.8438
581.1552 226.8867
579.0857 223.7930
579.3347 222.6875
587.4286 227.0781
586.8286 226.5000
283.5020 290.8125
286.6082 288.0469
586.6776 229.1484
289.3061 291.8672
581.0122 222.4375
284.6776 288.3750
270.2612 252.3906
272.3837 252.4922
280.7429 249.2891
294.8735 274.4375
574.1714 225.6367
572.4286 240.5781
288.6898 286.8438
573.8286 251.8008
272.2735 261.2813
562.2653 282.5000
564.0857 282.5938
268.0571 253.6406
581.5796 281.6914
271.1061 259.7656
283.8571 273.4375
567.0000 264.7344
586.0408 281.6250
309.0000 295.2188
590.4694 280.9609
304.2408 305.2695
575.2449 271.4648
572.4490 273.8906
290.6857 278.2734
573.6531 269.3438
275.8286 258.6367
578.7429 266.1250
265.4367 254.2617
570.2816 262.5156
116.2980 196.3125
444.0653 205.9531
416.8163 209.6250
390.0245 211.2500
385.4000 210.7500
352.6122 175.8125
289.3674 194.1680
352.5428 136.1250
204.0286 247.5234
236.0857 261.8750
233.2204 253.5117
212.1429 274.5391
211.2612 274.1563
202.4286 275.9492
199.9306 319.0859
195.2531 318.5156
245.5102 275.5156
244.7429 274.9609
239.1143 297.3320
397.7714 303.1914
263.0286 275.6797
457.9388 305.8750
467.4694 299.7500
334.4857 282.1250
551.3021 290.6914
626.7429 294.4063
349.0898 294.4648
326.4326 289.0000
651.4572 308.6953
322.8775 290.0820
660.2694 313.5313
318.8857 291.8750
645.6245 307.2383
615.3551 291.9023
642.8204 288.3125
640.9225 287.4609
224.4000 281.1328
656.2980 294.4297
656.5959 290.6016
46.6612 288.1367
688.2408 295.3086
46.4857 283.2383
664.5714 294.9141
77.9714 296.8789
428.3388 173.7813
332.9225 170.4297
172.4163 192.8203
173.1388 207.8945
192.0857 230.4609
243.9592 229.5352
271.7918 248.8047
297.5347 254.0078
277.1224 214.1094
104.8163 187.1172
130.2612 191.3750
409.4081 192.3750
132.5265 197.1875
423.3714 203.9844
468.0816 335.6055
464.1429 315.7422
476.3143 302.6172
211.4857 219.0938
495.5714 327.3906
180.0000 282.6563
180.1429 292.9688
285.6612 345.8047
338.9592 335.2266
564.0735 361.0000
519.6408 231.8984
476.8041 245.2422
1.3714 308.7852
496.6735 411.5625
465.4939 392.0625
331.2041 297.9297
664.7592 462.5781
643.6367 420.6563
653.2367 418.7969
603.0612 410.7227
558.4817 376.4961
307.8979 209.5469
292.0571 245.1836
535.3878 375.7734
603.1837 370.0703
268.1265 247.5625
244.0816 305.6250
243.4735 302.5508
224.8327 297.8516
219.1755 299.2578
217.2449 299.4219
211.3837 317.9375
349.3102 177.7031
583.6449 220.7500
584.4490 223.5977
368.4694 189.6523
590.3184 215.3828
245.6939 181.6641
603.5428 221.1875
598.7714 221.5313
216.6122 343.7305
197.6286 284.2031
572.2286 223.8438
264.8694 312.9414
287.2286 342.3281
485.9061 373.3594
653.4286 269.5391
208.7551 352.1250
324.4326 240.5000
342.2000 251.7891
255.6939 222.1367
303.3674 237.6211
498.9347 260.7109
341.2612 248.7813
483.4490 291.5625
365.2571 249.1250
362.3674 242.0859
364.2571 250.2969
362.9429 249.0703
368.2000 254.8945
580.8367 319.6250
366.7469 325.4688
390.0286 310.6484
348.2735 332.6563
350.6122 351.6797
437.7959 303.9531
545.4734 237.2734
667.5714 359.5859
568.0735 240.6523
201.4449 329.5977
205.2000 321.2344
206.0122 323.3516
689.2898 329.3125
603.1061 280.9063
638.6490 298.1133
327.5469 265.4844
332.8449 357.5078
342.0490 374.3203
634.7837 261.2344
147.9796 320.4141
232.4367 433.4375
228.7755 273.8750
208.3265 282.6328
210.3143 251.3750
206.2531 297.2148
226.9224 237.2656
98.1429 321.6367
717.4082 349.3984
350.0571 187.9922
316.4245 212.6953
399.4653 242.6836
325.1429 260.3594
320.4531 259.5234
584.4572 348.5469
314.4082 408.8438
319.8571 391.9336
309.7143 397.4883
303.8979 386.6328
347.1388 395.7188
342.8000 325.8359
331.2000 314.7031
401.0000 325.6680
422.7102 335.7070
428.2857 327.3125
405.7265 329.5938
396.8979 323.4648
368.6163 323.0156
295.8000 164.2266
306.4326 181.4336
407.2449 205.9063
436.1959 209.2383
250.8898 202.7500
423.4531 205.3594
478.1633 216.4531
493.5428 206.2031
507.2898 206.7031
291.7469 234.8750
549.3918 242.8828
296.8000 246.5781
289.7347 262.3984
531.6000 276.8594
521.6980 279.5781
451.4939 187.3594
465.4327 168.2422
458.4775 172.3672
698.7959 197.6719
673.7143 193.5156
658.6408 197.5703
645.2816 189.4141
308.8326 141.8008
573.5388 161.6680
248.9184 179.0664
251.3265 186.2656
245.2449 184.4336
229.4898 176.7188
214.2898 174.6484
178.7673 174.6719
577.8286 270.4258
331.2531 239.6211
205.3796 211.6406
183.2082 208.6250
192.9878 234.9102
370.3265 236.1602
192.2898 229.5234
223.8571 214.9258
198.3061 231.3047
422.2367 263.6094
183.2041 192.2656
204.4163 212.5625
268.6857 191.3086
551.4286 237.8633
560.5388 236.2422
399.9265 260.0391
249.9714 331.1563
253.5674 336.7500
362.0000 241.1719
362.6000 255.5938
370.2653 258.6836
603.5714 280.4609
461.5429 243.8750
463.1673 276.3086
678.3224 309.0039
673.7142 294.9375
480.0816 151.2344
621.0164 255.9922
617.9183 261.6719
488.3510 159.8750
595.6122 269.1250
426.2245 240.6094
396.6857 228.7813
441.9755 251.2969
469.5183 254.2266
473.6898 235.0898
611.7347 283.9844
379.0735 266.9180
380.4572 262.3398
339.4408 278.8750
674.3265 320.6719
515.2531 324.1016
529.4775 317.4922
529.5551 305.8281
537.9714 315.6914
469.4694 261.6719
424.7878 250.7539
318.3715 254.1250
336.6531 260.8594
342.7061 261.0781
461.9918 233.1875
144.4816 251.4375
561.9714 331.3672
326.1510 318.5391
351.4081 316.0156
331.3041 306.9297
547.4000 326.8008
557.9347 331.8008
554.6694 332.1250
550.2123 326.7500
364.0939 326.6289
388.0204 184.2266
386.7102 182.6367
384.6571 183.1172
577.6285 193.1250
616.2449 119.6250
386.0408 238.3750
288.4572 175.7969
415.1429 347.9336
52.0694 304.6250
29.4286 314.5938
242.0000 287.4805
258.0000 270.0469
582.1021 295.2773
582.4286 304.6328
170.8245 234.5703
329.2286 222.1719
385.7959 248.4375
438.3714 260.5781
444.9878 256.8398
616.9714 442.5234
448.1837 261.8750
447.4286 262.3750
481.6530 249.9141
517.0000 252.8008
517.0408 255.1875
535.4775 251.0625
536.5061 251.4570
540.1021 251.5000
198.4082 206.8047
239.1347 199.0859
547.2408 239.2656
571.7142 225.4063
590.0367 227.5234
591.8776 225.9063
587.5959 233.3281
592.1388 232.1641
591.1061 193.0859
598.6898 195.6328
474.6327 98.6289
492.0531 165.0000
384.5633 195.5469
319.9429 191.8438
317.2918 191.6992
321.4326 189.6133
318.5388 204.4766
317.8326 175.9336
296.0571 177.6406
296.7837 181.1367
297.8898 175.1563
297.7755 178.2031
299.9796 111.7695
537.3184 299.0703
677.8367 255.1250
625.5021 209.2969
580.8163 233.1914
573.6531 227.7500
542.6613 262.5820
289.2367 146.6250
379.9633 264.3125
393.8571 260.4102
632.3633 226.5156
472.7918 316.4375
242.6735 206.8516
241.7143 196.5781
220.6082 227.1758
262.7755 202.8867
247.2286 215.6484
245.7632 205.1836
476.7388 260.9375
540.6041 261.8828
291.4367 242.5586
304.6980 243.8750
298.1837 236.3750
154.4694 198.6211
168.6735 188.5000
161.3469 192.0938
172.1633 187.3945
180.4735 194.4688
307.3388 283.6758
376.8163 254.6406
361.5551 246.6875
382.3673 270.7500
402.6857 266.0625
454.6286 201.0742
447.8163 203.7734
446.6735 184.4766
452.2490 187.3789
719.7551 204.3242
717.2857 233.6641
510.0776 145.1250
513.0408 139.4727
511.6653 136.8398
191.5143 215.4375
73.2775 195.1797
419.1429 216.3750
363.4694 205.7500
367.3510 208.9844
362.4326 227.6719
364.2612 222.8203
511.3347 148.0000
523.4939 142.0078
512.2204 135.1484
507.8979 133.5117
319.1429 233.5898
560.1102 188.4844
605.4490 231.3281
608.1428 232.3047
621.1796 244.7422
586.4244 251.4609
584.1877 252.5703
578.6571 248.7188
599.2327 249.2109
578.5674 242.7422
134.9878 197.1211
330.2000 240.2813
388.5102 226.7695
400.2816 207.7500
432.8367 199.6250
470.6286 188.2930
471.5714 194.7656
204.5796 210.0000
180.4612 208.6406
182.6694 224.5781
174.8531 238.5039
179.6898 229.1406
211.6694 221.2773
195.4490 222.1563
160.6000 209.7070
168.6204 207.4141
185.0816 209.2891
178.1918 213.1719
168.6367 208.6641
177.9020 219.1875
170.6857 209.1016
172.4286 211.9414
172.5143 209.5313
181.0204 218.0703
170.1592 210.5469
172.9755 213.6875
186.5428 231.1250
204.8082 251.8438
216.0653 252.1055
213.8571 244.1953
196.4163 237.2891
145.2163 243.0703
106.4286 239.8750
128.3265 235.0000
458.5551 125.1641
567.9429 289.1016
649.8612 354.5234
629.7347 174.5078
625.7184 159.7813
629.5878 181.7188
630.4979 179.2500
613.1428 180.8945
582.1470 178.1484
557.7837 189.4375
559.8449 190.6875
558.8572 198.0938
608.9225 222.9688
633.5919 226.6875
638.8776 235.1875
645.4367 262.5781
647.8979 259.4258
648.6735 316.4688
306.0327 299.1211
373.8000 271.0234
292.2245 286.2930
393.4286 279.8750
452.0041 190.9375
417.3388 237.8750
412.3796 243.2383
369.6531 254.7773
506.7755 251.1094
444.8816 238.0000
446.7551 252.3750
420.6286 298.4063
488.9714 346.6563
36.2408 243.5703
443.4081 288.4688
257.8571 348.4453
271.1020 348.3125
488.3470 315.4063
575.5306 294.2500
579.2531 331.7344
494.6408 282.5000
620.3755 401.8203
629.7959 389.2070
251.4653 367.5625
249.7143 367.1406
530.4122 357.2500
533.8041 361.8203
555.1428 348.9844
397.8041 249.2344
393.7673 248.1094
397.2326 252.2109
397.4286 245.0898
400.6979 239.5234
404.7021 249.8828
407.0939 248.6250
408.3265 248.3633
406.7959 245.8672
523.3878 427.6992
550.9347 247.6328
519.9592 241.7227
526.4531 235.2500
532.6122 246.5391
573.4734 224.0508
158.6204 217.0977
140.2490 305.8281
340.0000 292.0078
290.4286 318.0313
282.6857 285.6250
294.0898 261.7109
263.1102 295.1914
701.5551 298.4063
712.1633 283.5234
714.3429 315.4180
316.0490 270.8594
330.9510 299.5313
312.9551 265.7969
565.8490 265.7422
545.1632 244.0391
536.6898 236.7969
507.0327 166.8711
99.2163 191.0352
460.7143 308.7148
597.8979 174.5625
476.6612 127.6250
667.9674 418.9180
445.8368 316.8086
244.3592 233.9688
302.1959 211.9609
293.8979 220.2422
302.0898 177.9063
500.9796 164.7813
423.3878 170.4727
560.2612 185.9063
560.6000 182.6094
705.9429 157.1484
403.1959 173.7031
535.9429 188.7695
550.1633 190.8516
414.3347 179.0820
416.1306 177.5352
583.3347 160.0313
422.8531 173.3281
419.0775 164.9219
574.6245 161.3125
414.3837 172.5000
52.8571 243.1680
185.9306 244.2188
282.5061 274.3906
336.5674 233.5938
472.0000 225.0313
343.8367 233.7813
467.0857 235.1875
343.4898 225.9375
338.3428 236.0703
459.5306 233.6563
322.3551 222.8984
456.2204 244.7266
309.0612 239.7227
304.6776 225.1016
297.5428 220.6406
337.4857 240.4492
235.0204 241.6719
467.1429 392.3516
417.7551 402.2656
288.6776 313.5234
285.8408 317.8125
289.0286 313.5859
294.7429 311.3125
316.8286 314.6406
338.4000 289.9688
442.8367 231.2969
581.2286 279.8281
449.0123 262.1406
345.2286 200.2656
342.1347 210.3047
341.2449 215.9375
338.8245 207.1328
326.8531 201.7813
330.4286 200.3125
631.0612 294.2188
633.0490 294.8320
29.1551 194.1445
304.9102 189.3359
29.6816 189.9023
559.1796 273.7188
564.1143 272.9375
611.1714 253.6992
608.4775 251.3281
583.7592 243.4648
674.8654 278.1719
692.2531 282.4766
576.4368 296.3438
485.2653 311.8477
511.4612 294.7891
494.1918 310.1523
498.8571 293.2422
488.9796 304.4063
479.4898 301.8398
486.8694 308.3281
379.4898 308.5391
381.3388 300.8750
328.9184 197.5156
318.2000 204.3906
297.3714 199.2266
315.9184 161.3594
614.8531 261.4414
371.6939 164.8984
334.3633 182.0078
351.3020 169.6992
370.2857 177.1406
347.9102 207.7422
350.6327 202.4336
287.9714 206.5742
165.3633 267.2500
407.8000 262.0469
450.8694 269.6719
631.4939 389.7539
637.1429 357.6563
697.0980 449.4219
702.6980 398.0234
570.7429 335.4375
546.0204 306.1953
488.8979 242.2344
362.5428 240.4453
339.7388 271.2734
372.5428 265.0156
430.6735 282.2813
378.6653 226.3750
389.1755 223.6016
363.8735 256.5000
396.8979 288.9219
435.0000 289.4531
393.4082 282.6250
524.2449 214.1641
533.5796 226.3672
524.6735 227.6719
515.5143 219.0625
512.5714 218.4766
428.2898 240.5508
404.9837 214.7422
398.6531 213.5000
377.6939 219.5469
616.2816 271.4063
695.7796 257.6250
308.2327 224.8164
383.5796 221.5430
385.0857 218.8594
382.9306 220.7695
435.5306 220.6250
433.6367 218.1875
418.3796 282.5625
439.4612 284.9219
437.4082 281.1719
437.6327 279.7227
598.9592 361.9922
617.5919 360.4609
268.1429 352.3594
469.1837 320.9570
474.1877 331.6250
608.0000 182.5938
545.0980 225.3008
436.4980 250.7539
443.4816 235.1484
438.1429 323.8398
413.4980 316.4844
396.6939 331.7109
396.2041 345.1406
377.8326 333.2695
553.1265 210.7734
607.4286 176.6250
575.8572 207.6523
550.8776 189.6172
559.9020 192.6289
559.0408 195.7305
624.6000 201.0156
546.5102 206.1094
497.1388 219.7813
505.7429 221.7891
564.9592 203.1133
499.6367 231.1250
515.6000 235.3594
505.2857 202.8672
500.0939 280.8867
399.6122 220.5195
399.4939 222.5742
426.7918 220.9063
422.0653 215.6367
422.3429 223.6172
411.3673 208.8984
419.4204 220.0000
419.9714 207.2773
443.6776 216.9297
410.4653 200.4922
423.2531 195.6797
412.8939 189.3203
426.4082 202.7773
272.9429 234.1406
238.7143 239.1797
257.3143 234.8828
269.3429 259.9648
338.9061 311.9141
326.3510 321.6406
403.8163 326.6250
609.0817 293.9688
511.7184 303.6914
445.0347 231.4023
475.2000 252.5156
470.7143 264.4766
485.1061 233.2305
426.6286 215.9531
490.7551 238.0078
545.8000 277.0781
613.2653 278.3281
406.0245 237.2500
438.9796 236.0625
632.4041 299.5469
418.3184 238.3711
645.6694 311.3750
677.3062 319.2500
671.0898 316.9531
692.0245 332.0625
379.5102 246.1016
663.6735 340.3945
347.4816 244.6055
670.6122 349.9844
345.2245 260.3906
347.6490 256.3438
489.0408 300.0234
563.9878 300.6758
544.7714 267.8750
552.0408 265.7852
606.6449 286.6797
628.3062 279.7969
546.7347 244.5234
543.0204 257.5820
540.8776 264.9219
555.3673 233.1641
564.2653 262.5820
617.2123 266.3789
525.7102 285.6797
551.6123 313.5000
618.1428 245.8398
636.4612 261.5742
662.1143 239.1289
632.4817 261.5625
591.2857 250.0000
598.5510 243.7109
561.6122 258.8828
583.9143 247.0469
579.6735 234.4531
587.6245 241.5625
658.7551 254.8164
651.0000 247.5625
644.7959 243.5938
284.1347 222.3789
271.0531 222.4141
355.9755 233.8086
340.6898 231.3750
336.5265 258.3320
321.6571 263.3281
377.8776 278.1563
482.2857 154.1016
479.2531 155.8359
488.1918 148.7188
483.7551 157.9844
484.6776 152.0469
503.4898 160.4570
512.2123 145.6250
510.4286 146.0625
464.9714 251.1992
451.0286 259.7969
344.5714 183.2188
352.8857 308.8359
353.9919 311.9805
281.4572 277.1797
330.0612 162.5781
335.7143 153.4102
451.4286 196.6250
504.9796 202.5938
506.5714 197.2656
545.0817 203.1406
544.5714 198.0000
647.8081 245.2344
611.6816 269.1797
537.0612 278.1797
499.6653 256.3672
417.9020 163.4063
607.5428 147.2188
420.4857 169.3516
399.8041 165.8008
599.9224 165.6563
369.4531 176.2773
574.3673 145.6953
575.3837 151.8359
376.2857 169.4570
379.4082 166.7422
576.6408 135.1875
373.7143 166.2930
347.2286 182.7227
579.6857 149.1016
346.7878 184.2969
311.2816 181.8125
586.1837 152.6133
302.4898 173.3750
601.5306 158.2461
290.7143 177.7031
297.2857 172.8086
537.4653 170.2422
301.2000 182.9297
322.7510 170.1289
486.3429 213.5508
486.7347 216.5977
40.0571 218.0625
532.9429 221.3867
73.3674 227.7500
533.6327 220.9063
70.2286 219.1953
92.8286 208.1875
537.4490 226.5430
537.9388 224.0625
126.7429 218.0625
533.0776 227.9961
123.9633 224.3594
507.3224 237.4375
506.2163 231.0625
478.1959 234.5742
158.5061 221.2031
471.2368 242.2969
193.4000 219.1250
246.7633 221.7031
433.0327 275.4063
431.6163 275.6719
488.3061 218.4688
310.1633 183.8438
294.9959 169.0547
293.1429 161.7500
549.1143 345.3125
294.7755 180.6641
318.7225 187.9844
307.1388 196.6250
517.2000 271.2344
534.6776 279.8750
571.7429 283.1641
578.9796 276.2500
581.0490 283.1914
612.1714 281.0000
609.6694 278.8594
634.4000 293.6094
636.2163 307.0820
598.9714 305.1563
424.9429 229.3867
425.3184 236.7969
561.8571 278.7852
495.3796 271.9844
516.4694 426.4531
378.6980 180.8359
593.4572 287.8398
590.0286 339.1445
549.4572 291.1328
540.4163 279.8906
655.1510 290.3906
609.6327 271.3750
640.3715 198.1875
638.0530 195.9531
338.3837 114.6875
