Right Shoulder
338.3469 180.5625
324.5878 178.4727
317.2204 152.2656
165.6571 174.0156
275.0939 239.8438
314.3592 210.2188
258.1837 157.8594
397.5796 204.6797
216.1429 186.6328
225.2000 224.9336
245.4490 190.5000
273.2368 180.8438
249.0327 209.3750
227.3837 204.4219
169.2735 181.3594
151.7143 181.7344
155.1429 183.4531
130.0081 177.0313
61.4939 151.8164
436.5714 152.8906
422.6449 162.5586
417.4000 151.2031
259.9061 144.7422
259.1633 153.4688
259.7510 177.5000
511.8449 123.6016
493.6735 136.6875
502.9714 144.5469
509.6122 153.4844
476.2000 157.4922
479.9306 161.9219
469.2612 161.6719
453.6286 286.0234
277.8571 219.6953
371.6898 173.1016
398.9429 171.1875
299.2816 167.6250
406.7184 167.0859
338.0041 151.3828
282.6122 175.3750
281.7061 161.5195
292.3062 187.6250
287.8286 178.6172
277.4326 182.8398
281.2000 182.9063
278.6286 177.4219
485.8123 193.8750
416.1918 230.0938
356.0571 154.1484
306.6857 233.4258
306.6041 230.3281
549.3878 154.8672
432.8979 158.0781
554.6449 155.5469
571.2041 155.9375
586.0123 158.6016
458.6571 178.5547
459.1714 179.5156
413.3551 190.8281
385.2857 213.7266
329.9388 231.3867
573.7143 224.4219
585.7061 226.4570
582.6694 227.9141
606.9102 262.1992
520.9796 221.9688
487.0000 215.7852
476.2857 226.9961
478.6531 227.4414
473.9265 159.0000
481.0857 154.4844
542.9061 164.7109
343.1225 219.1719
365.6122 184.9453
350.9551 194.8008
392.5102 175.3047
416.7714 188.7500
417.6898 182.1211
407.7306 177.9688
184.8653 208.7344
404.0000 170.9375
412.2735 183.0547
419.2653 179.7070
413.6612 176.2500
419.1633 178.6250
412.7551 172.0625
405.6939 166.5313
409.9469 173.9883
184.4326 192.7500
185.8571 194.5078
182.4571 198.1016
188.8286 193.7617
185.6776 188.4375
186.1225 200.6133
188.3265 206.7422
181.7347 197.4219
182.2082 199.4297
182.6898 189.8594
176.7306 191.6836
402.5755 165.8867
404.8123 173.7578
406.7306 175.2383
401.6531 167.0391
398.2735 170.2461
397.7551 163.3438
395.6857 173.0625
402.3592 168.1484
398.2735 182.1797
401.1061 175.5469
404.9959 182.4375
409.5714 169.1758
418.1551 168.0000
181.4980 193.0625
181.7306 189.9375
416.4245 168.5547
185.2245 189.5352
404.3592 171.4063
178.6041 189.5625
155.1510 209.4219
158.7918 219.3672
164.1714 212.3281
188.2245 185.7500
415.2857 159.0273
429.1429 165.2578
180.9714 179.0781
434.5919 169.6875
155.8000 194.7656
437.4939 163.8750
433.6571 158.8906
158.1143 194.3594
439.0735 159.7734
154.7306 197.5273
175.2857 171.3594
441.0000 151.2852
437.6326 167.9727
223.9714 151.5703
436.4286 160.2031
225.4367 164.2031
447.4081 162.4922
454.5510 164.7891
188.5796 174.2813
457.3265 162.3398
166.8000 200.1602
446.9306 155.8750
158.6776 206.9141
435.7959 159.7656
50.2408 149.2813
363.2490 157.3203
339.8776 151.1406
317.5510 156.0156
318.8817 158.1563
289.7551 128.8906
195.0000 141.4727
256.9388 152.3750
198.7714 173.8047
132.9225 160.1250
131.5551 155.6602
101.0204 181.4609
95.7388 186.7930
77.2857 195.3516
89.6367 204.9492
92.4204 205.6406
167.2735 177.3906
161.6735 171.3672
111.0939 197.3906
573.4857 199.8945
103.4286 212.0000
595.1470 240.2500
582.7755 223.4375
176.8367 205.5547
521.7837 209.3945
508.7020 221.5625
197.5265 198.3125
177.5959 198.0000
519.7306 210.2109
174.3061 199.6367
523.2449 201.7813
166.6000 202.8125
487.3592 205.8008
457.8367 204.2461
478.4408 199.0625
471.6816 199.1523
171.2531 202.3555
497.6000 200.0938
498.1306 197.3672
171.3306 212.9414
529.1061 177.8398
165.9714 215.1563
532.0000 190.7578
186.0857 244.2148
358.6898 119.6406
351.6000 105.2422
103.2000 147.6641
91.6245 172.9844
115.8571 171.2227
152.9306 164.6719
161.2939 195.2813
186.5184 169.1055
342.5225 168.8203
175.7755 138.6719
189.9673 147.5000
506.6979 128.0859
180.1837 150.7422
503.3388 127.9297
317.6653 244.7852
286.3878 206.6758
304.4857 212.1719
110.5755 164.8125
377.2857 197.0625
137.2857 189.6875
117.9143 190.8750
163.5061 221.1211
181.7673 236.5078
482.8163 254.4375
430.5061 167.7891
487.0653 199.0469
173.2571 168.8320
307.3837 245.5313
278.1796 245.8125
251.5306 233.3359
393.4531 275.5703
397.5143 279.9375
439.2939 260.7188
424.8979 234.4609
386.4000 220.3906
213.7143 159.0781
132.5796 156.6172
362.8000 222.3750
390.3673 221.6133
143.0816 181.7500
123.7551 227.6953
123.9306 227.7656
95.2816 226.3086
93.8245 228.4375
74.8490 223.9531
60.2816 232.0078
280.9184 133.6172
531.1143 150.7500
528.4979 148.2773
321.1633 132.3320
519.1183 151.2734
193.7347 143.4922
531.8857 152.6094
523.0000 145.8281
87.6735 224.0039
95.8000 196.0313
493.3347 168.1563
116.5918 262.0586
247.4816 238.4141
294.3551 260.0469
529.1428 254.5977
337.8000 230.1992
252.8571 171.1133
251.2000 173.2578
177.0327 169.7148
221.3265 177.7109
453.4245 153.3125
253.6857 182.9688
535.2449 170.7305
268.7837 181.8398
274.4980 189.8477
275.4000 189.1719
274.4857 190.3828
275.1714 184.6758
445.4490 192.5234
257.9714 185.9688
236.9714 195.1016
211.8326 216.0625
235.8694 181.1406
310.9551 206.8594
476.3755 188.8359
556.9714 203.5273
470.6531 195.7930
121.2857 265.0156
144.8571 253.3125
114.7143 241.5508
568.2857 224.1406
487.2694 203.5625
514.6000 203.7539
223.7755 198.5469
164.7837 236.4297
174.8939 225.2773
571.9592 147.2734
53.5796 243.2266
68.6490 321.3125
187.9592 224.7734
194.3673 220.6016
198.2000 215.0000
209.2653 209.9883
195.6245 230.3047
152.5714 220.3281
479.4408 335.8281
286.5428 143.4609
224.0980 155.9766
385.8000 166.7070
224.6000 185.8516
225.9878 188.6250
377.3143 273.8398
130.3061 263.9844
139.0816 269.8164
127.0857 261.0430
115.6939 245.9688
153.7673 257.4375
241.1673 213.9023
205.8000 215.5625
305.0000 205.4336
322.5837 209.9570
322.8000 209.5000
302.0531 215.2969
279.5510 210.8867
248.3714 214.3828
256.4857 122.5234
233.9429 119.8750
324.5919 158.4375
346.9184 154.9336
161.8939 173.5000
445.9673 136.1563
403.3469 158.7969
405.7225 153.0781
423.2082 142.7266
158.7673 159.4375
444.9306 162.1016
142.4572 169.2539
132.0816 176.0742
445.8000 182.1250
434.4163 186.3125
349.7632 119.1563
356.6898 117.4766
347.9306 114.1719
618.0776 131.0078
604.0000 128.5000
585.4327 124.2813
566.7347 123.9531
218.2245 104.0313
481.7837 117.0313
179.1225 115.4883
169.4326 125.5898
165.7755 122.8750
136.4286 127.6563
109.6857 138.2031
107.8122 130.5859
544.0000 179.5547
242.3061 185.8125
84.7755 146.0742
50.8735 156.2969
69.1061 151.7656
318.8367 179.2852
67.0082 149.3438
87.9429 145.8789
56.8775 152.3906
319.4041 190.7656
45.5510 128.1992
86.6204 133.8125
132.6571 122.2656
414.3878 142.2578
405.9592 135.0820
253.3796 186.5625
102.3796 231.5938
81.0245 247.0625
285.8571 189.1094
254.9429 203.4922
264.6898 194.1016
458.1837 171.0781
291.4857 171.0000
305.6571 190.9570
528.6776 209.8125
536.5714 206.6914
406.0245 123.1094
451.5918 166.9766
451.6572 177.5859
421.6082 124.2500
405.6939 176.2266
327.1143 159.7188
360.1714 169.7617
352.2694 166.2578
328.9959 172.6289
331.3633 162.5742
569.9796 234.6250
295.4082 230.7930
291.4286 233.1406
124.0041 210.8125
584.3265 267.4297
441.2939 213.2422
402.8612 211.3984
404.4122 214.5859
418.7388 215.7227
379.3469 161.6641
349.9796 182.2266
172.3143 165.4375
298.9796 152.1680
205.0408 154.2031
228.2449 189.9922
287.4694 150.2188
407.4572 164.6797
125.0286 189.7266
138.3388 189.3125
143.0102 181.4688
358.7429 194.5156
388.2449 188.6797
375.2735 209.1875
361.6082 222.4063
151.0245 187.7227
471.5918 132.5820
476.0490 127.8086
474.3428 129.1484
448.3592 129.3750
424.5306 139.5938
318.2653 143.9688
235.6286 105.8828
292.6939 217.4453
141.5061 219.1484
157.0408 214.5859
127.6000 177.5195
125.4286 183.0625
369.5469 184.4531
371.2041 188.8398
85.3551 163.2813
223.1388 164.7383
273.8776 166.1094
306.3714 190.6250
313.1510 191.0195
406.6857 255.3164
298.3592 183.5391
295.1347 184.7500
312.8367 186.8867
349.8571 177.7422
349.3347 179.0625
375.3633 170.8359
376.3551 172.3438
377.0204 170.9922
162.6286 99.2266
195.3592 114.8984
402.3837 156.4531
425.6571 142.1250
431.7673 141.7422
431.3469 141.2969
439.9959 150.3984
444.1918 154.7813
423.0082 168.2031
425.4000 158.6133
401.0000 158.9570
404.5102 183.7500
465.8939 151.9336
435.8286 153.2500
439.2857 148.4961
428.9592 148.8164
410.6857 154.3242
237.5469 147.3203
217.7714 135.1875
219.8571 135.3086
201.1633 133.8672
200.7959 136.8750
87.1510 259.1797
330.7224 143.6563
495.7143 181.6953
423.9796 173.9688
381.7714 160.5234
344.0204 168.3750
335.3796 169.2188
133.7388 165.3750
320.2082 192.7344
317.9388 195.6094
628.7959 142.4297
339.3633 242.0938
103.7592 147.2969
98.0408 158.8438
70.5102 141.8242
107.6735 143.6406
81.6286 148.4453
83.7061 147.1367
337.8898 182.9414
395.7388 189.2969
103.5673 163.7266
176.9878 171.4375
181.9265 169.9531
76.3469 153.6445
86.3714 145.7188
74.0449 140.8633
85.5143 137.2656
97.1102 140.1523
123.8408 168.3398
394.9388 179.6172
406.6816 184.4688
178.3673 164.3672
184.8000 160.4180
363.2490 155.4219
354.5102 161.7969
358.2939 157.4063
356.7021 152.1055
563.5510 155.0703
541.1021 166.4570
449.0735 97.1406
421.9388 96.5742
420.2898 96.4453
274.5714 132.1641
170.7225 137.2031
253.1429 166.5000
167.9102 162.3906
168.5184 162.7344
174.0245 156.8906
168.4653 154.9688
428.9020 90.5000
428.2776 97.1172
423.0694 107.1758
426.2245 108.2695
125.2653 152.9492
418.4572 123.9336
429.0816 142.9688
424.9592 148.0586
433.6367 155.2109
401.6082 156.4883
397.2898 159.8555
402.1306 155.8438
399.3959 155.6953
373.9225 161.7266
109.7061 154.4961
458.4286 136.2969
530.8939 153.3516
551.4531 146.7188
548.1755 136.2500
581.7143 138.9336
579.0000 140.9531
260.4653 146.0000
369.8367 153.7969
353.5918 145.5547
327.8286 141.4766
325.7551 140.8203
375.8449 151.4063
360.9224 159.1914
355.0000 147.2461
362.4123 143.5313
366.5510 154.2148
368.7347 152.9609
365.2408 152.2344
369.5755 144.8359
365.0857 150.4688
365.6776 147.4492
360.8326 153.7500
364.0408 143.2344
362.5061 148.9844
361.4490 150.7188
355.7837 159.4063
366.5061 158.1875
372.9347 165.5664
363.8000 185.5039
367.4531 149.2695
263.6980 130.0313
247.0204 156.6133
271.9102 159.7500
163.7265 179.7344
407.4367 180.0898
526.6898 227.3164
523.0245 112.3984
529.6204 111.6875
507.9878 115.8828
511.7061 119.7500
502.3878 114.8008
451.3633 119.6250
423.1143 123.8281
419.4612 122.8750
424.0816 125.4961
477.9592 137.0313
471.2245 152.5781
462.5510 163.0273
458.4000 171.7578
454.1429 168.5039
451.5306 175.3750
148.2939 191.1094
142.4000 146.0352
135.5714 174.7070
166.3878 159.8047
308.3878 125.9688
232.4367 154.7500
223.4041 156.2852
199.7551 150.3789
377.2245 166.5586
289.7592 172.9531
287.7306 163.9570
239.6000 174.8320
242.3143 254.8750
140.2735 147.2813
333.6122 196.2656
114.2857 241.2578
120.4286 241.1250
358.5510 180.4844
399.3674 177.3438
402.4367 187.0313
433.3551 240.5000
414.9673 215.3516
423.6735 219.6406
103.0735 267.6250
105.7143 261.8438
366.3102 235.4336
364.3592 228.1641
371.8979 233.2656
272.3510 162.3945
268.2449 163.5586
272.7265 153.8281
272.2857 157.6328
273.3020 156.8945
277.1755 155.5938
257.4122 165.8125
266.1633 164.5156
266.1755 158.3984
303.4775 237.7773
439.9592 156.2031
385.1388 175.3359
388.9020 176.1250
355.4694 183.0625
662.8612 184.6055
90.4653 215.0313
158.3592 192.9531
134.0286 182.9531
84.7143 191.7031
71.0449 190.5625
92.0653 178.2891
63.2122 201.8125
494.2612 197.7188
490.6122 184.5469
500.1061 185.4531
92.3674 223.0469
135.2776 195.8203
123.2082 199.8789
401.2449 205.3125
344.6530 177.0469
329.0163 174.3594
411.4980 127.6914
129.8857 151.0586
283.7755 223.3516
446.8776 211.4063
303.3470 163.4766
358.4122 235.6992
267.3674 187.9258
73.7633 162.2500
158.9469 166.5625
149.1877 164.2969
148.3918 162.9219
399.5510 124.3125
313.0735 130.3320
460.0490 142.7969
464.9429 137.7500
632.4000 123.3906
293.0408 127.1680
455.5102 138.3281
459.5510 138.1094
308.9755 121.9531
306.7755 116.5273
537.1306 114.9375
339.2857 112.7891
338.1143 118.9023
513.1061 117.7500
342.5469 124.9336
116.6939 181.1641
103.4735 181.3438
195.5918 197.6445
247.4163 195.0781
586.2857 174.9922
250.2041 193.4063
573.2245 159.5469
252.6816 191.9766
239.9429 197.2695
561.7633 171.3125
221.7388 195.0469
553.9020 167.5898
207.2653 198.2969
193.8857 198.3594
186.9143 189.1953
207.3959 140.7266
211.5143 176.5625
145.7143 269.8906
110.2122 294.6719
131.4204 198.3711
131.0571 206.8125
81.3510 230.8906
94.1796 227.2656
125.6653 240.2617
112.8000 196.1250
347.3265 154.0234
509.3388 219.2656
370.0653 166.3672
195.0204 139.8359
197.8816 157.5703
209.0000 138.6641
210.4000 143.7813
180.0816 148.2969
194.8163 140.5000
480.4490 203.6563
473.8326 206.5781
117.6122 133.8438
199.1306 139.1328
121.0041 133.0469
416.1755 179.5781
420.8979 177.3125
489.8817 164.4414
491.3184 164.4688
483.3592 171.6875
434.8408 171.1563
464.6612 154.1563
501.3510 158.5859
287.0939 148.7813
318.5796 152.0938
306.8449 149.9023
294.8571 142.3594
274.9388 154.9297
280.8286 152.4961
260.1592 160.6250
374.6980 119.0625
369.1347 119.6328
194.4694 132.3789
198.1755 113.1250
188.7102 128.7148
181.1265 121.2813
531.8123 226.9531
326.6490 116.8164
289.1714 118.3750
259.6122 117.6484
278.8571 115.8203
215.4735 131.1875
216.9429 129.5898
160.9429 146.3516
115.0123 185.2891
143.8000 189.3438
203.5959 181.6250
368.5225 230.5547
368.5714 231.8438
426.8326 218.4453
407.5714 222.8867
486.6612 276.6484
478.0530 250.0859
418.6980 197.7930
245.2490 178.8125
235.5102 194.7188
263.7429 185.2578
406.1061 174.5156
232.8531 170.1250
228.2041 169.9531
230.0939 177.7500
245.6245 188.6797
241.4000 194.7188
365.3673 153.2500
328.4286 166.6367
334.1021 165.5273
331.6939 169.7344
319.9714 156.6250
318.6857 153.7813
272.7551 172.1758
262.7469 143.5859
255.9388 146.8906
241.5143 156.6563
524.0612 229.2188
544.8326 217.0625
419.8571 151.1250
484.1592 171.3906
485.2857 171.7813
486.0735 167.7539
527.5225 190.9375
524.1837 184.5000
316.9429 229.1250
318.0939 227.6172
317.8571 231.4609
322.2245 229.9570
484.3061 225.6563
474.2939 225.3555
59.5714 235.1250
214.8571 194.9961
201.4694 200.8125
496.5714 126.8359
408.8776 160.6328
309.4694 196.2266
310.3714 207.2188
278.4572 212.6523
269.5061 216.3750
212.8571 216.4766
246.8367 213.9961
258.7632 207.1563
463.8776 170.7578
401.0000 144.9375
397.5714 168.2109
397.0163 164.7344
381.2735 147.9219
379.3673 145.0078
437.6000 132.7188
377.8245 139.8516
389.5551 144.7813
384.6653 146.2031
395.8979 133.9688
398.8979 149.7266
402.2776 142.5469
327.0000 145.6406
353.7429 185.2344
264.5184 170.0313
264.0898 170.9766
281.5102 167.7500
278.3265 160.8984
274.6857 157.4766
282.3061 157.6406
272.9714 161.5000
277.7102 164.9102
287.8163 160.8984
283.1183 146.1172
269.4000 176.0391
268.6245 145.6484
275.4694 137.8828
148.4857 169.8594
151.2857 173.0391
165.4286 181.2891
183.4000 184.8516
185.5347 229.5313
186.0898 214.9063
224.9592 213.8750
349.9224 190.9375
273.4449 210.3242
355.3163 175.0273
387.0000 176.8828
391.0000 190.4375
397.4245 191.2070
327.9837 161.9180
400.7959 188.4609
448.5919 204.2578
491.1224 208.4375
320.2735 169.6094
322.7061 169.2070
501.4816 210.2500
295.0204 166.8281
497.5551 216.0313
519.2857 197.8125
525.4000 203.4219
506.6857 215.8125
234.0735 171.0430
484.8979 222.5742
207.3061 168.6797
490.3061 214.0859
184.4735 173.2500
205.5428 183.0625
322.9592 174.6523
396.9225 188.0859
428.4572 195.3125
432.0408 192.0742
480.7347 190.0195
486.9837 191.2031
431.2082 206.5977
439.0123 205.6328
435.9592 199.4375
452.5102 200.1172
482.9673 198.8789
533.8490 208.2539
392.3470 165.1484
429.4123 176.0000
446.2245 159.6367
471.6327 159.3516
449.0939 153.7305
461.2898 166.7500
425.2857 157.3750
435.4081 147.9375
435.9796 148.5313
414.3714 191.7031
434.7347 144.0898
428.9306 147.9844
467.9796 161.5352
461.0000 165.4023
464.3061 162.5000
105.5306 162.7617
122.4653 165.6602
154.7265 134.2930
165.1388 138.5625
180.4449 143.3281
202.8571 187.8594
242.9388 176.6250
368.4082 104.7422
366.1265 104.8164
382.8612 101.3711
363.5510 117.4844
367.1592 112.2031
384.1021 106.7266
398.0449 92.0000
397.2857 92.7813
411.8286 175.1094
392.7429 174.2031
249.0612 143.5625
188.1143 233.7422
205.1347 239.5977
119.8612 207.0078
400.3673 118.7500
299.6163 133.6758
340.8571 114.3750
397.9592 133.6875
394.1224 131.2578
434.2898 134.2344
440.9061 131.7500
488.5184 186.5547
496.3306 178.9766
378.3674 193.8594
403.3061 189.7109
345.1306 133.3438
524.2857 101.6641
338.0286 124.8203
318.3020 125.0742
504.4490 104.8125
288.6000 128.5352
463.0204 104.2773
467.4326 110.9727
279.4898 129.6719
282.1102 126.5234
446.8204 107.2188
278.2041 129.6133
267.6490 131.8281
476.5347 101.7930
269.7755 133.4375
241.7184 128.1875
501.4326 101.3438
209.5265 123.7109
474.1633 106.6211
180.2041 119.6953
182.7959 124.1367
418.7632 106.0234
293.4857 133.5547
433.7429 113.7383
396.6286 157.3477
398.8449 160.3828
146.4653 150.2500
435.9877 159.8828
194.7918 149.0469
439.0204 161.2813
192.0571 148.7656
205.9388 142.5703
437.1674 170.6836
439.3674 169.2188
231.8122 149.1563
432.1551 172.3984
219.5061 152.8281
409.8653 170.9219
410.2939 170.4180
375.1021 164.0664
229.6653 159.3281
368.2490 166.3906
266.8123 160.1563
329.8326 169.8828
331.0939 187.0469
332.4326 192.3281
647.4897 154.8359
150.2286 157.4375
168.9265 150.2266
168.5714 152.3750
424.2490 245.7031
170.8327 156.9922
166.4123 147.8281
159.9061 165.9219
394.0000 192.7578
401.2245 198.1953
425.8571 194.0781
415.8776 206.0156
439.8776 204.5781
442.3102 196.0000
442.6000 220.0781
436.8000 194.6016
422.4326 190.3438
389.0286 193.0469
345.2857 169.2031
241.0571 164.0781
336.5714 169.8789
360.8694 209.8750
423.5918 230.2344
318.3061 130.4453
544.0857 184.9102
512.4857 222.4375
376.8286 178.8320
459.7632 189.0117
499.9837 205.6406
503.1021 203.8359
592.1347 164.0156
580.1837 166.3984
264.4367 75.9375
610.1224 199.8555
547.7959 236.6563
278.3306 172.0742
280.6327 175.4531
280.9306 177.7188
281.8898 165.8594
