Right Wrist
311.3265 307.6094
312.9633 267.3516
302.8694 253.8672
198.4245 292.5898
206.6653 421.8477
235.9306 10.6641
280.8571 46.6953
366.4816 397.8125
269.7755 215.3203
274.2286 283.9375
392.5878 268.0000
426.5755 353.8125
338.0776 296.0547
295.1959 280.3203
214.8898 247.8594
192.3306 249.5781
198.9429 246.0313
125.2245 313.5195
66.4000 331.1797
429.7143 244.1406
425.2000 249.4180
410.3388 245.9453
254.2122 256.8906
263.0816 261.7578
289.8245 262.5000
490.4245 226.4688
484.8163 259.4531
480.1714 273.5391
484.3388 294.8125
455.0408 319.0469
453.2204 330.7813
439.0776 324.9375
424.6816 506.0586
250.8286 323.9531
344.1306 292.2344
380.6857 305.2500
361.5347 176.7188
388.8817 299.1875
333.0571 293.1484
256.0816 300.2188
249.1796 322.2695
248.1510 357.4297
255.1429 354.2344
228.2000 333.3594
234.2571 342.0469
236.3428 334.0938
457.7469 300.1250
433.8775 432.5938
345.4286 245.3203
319.8857 327.7617
290.3674 333.4180
529.2653 236.2656
419.4286 270.1875
523.4204 247.7578
548.3265 252.1875
589.6490 250.3359
418.2939 299.8789
417.7714 300.0859
370.2939 360.0313
357.2449 392.9766
249.2327 413.9180
567.6653 388.0039
524.2857 409.0586
599.4204 412.5078
563.2694 430.1172
514.7959 459.6055
485.1837 395.6094
497.6898 394.8008
476.6653 400.4219
390.7347 273.3125
395.4204 277.3906
522.1592 240.5156
379.3674 364.6719
524.7347 314.2266
382.3020 363.9727
386.3265 357.1484
389.2327 352.3750
386.0367 344.8438
384.6979 339.7891
156.7143 370.5313
385.7143 335.4688
381.6449 338.6445
386.1224 338.5703
385.8163 340.2188
383.7673 338.3750
385.3755 330.0078
382.4286 325.1094
381.9837 328.5742
157.1347 345.1250
160.7143 345.5859
163.6571 340.1250
163.3143 341.1445
158.6694 338.0625
163.1020 337.2422
157.1020 350.2500
156.8163 335.6250
156.4204 354.2578
154.4449 342.5781
154.2653 345.9414
378.4531 320.6367
380.0775 323.7656
383.9673 326.6563
376.3061 324.9766
378.5837 323.6445
380.7102 321.1719
380.1714 330.5938
382.4857 329.5469
379.1347 333.3320
378.0735 328.6758
383.3837 327.6250
381.7143 327.8711
382.1714 325.5000
157.1388 335.1055
158.4245 348.7813
377.6326 330.8594
157.6735 331.5781
377.8612 328.9375
152.4490 346.5000
143.4449 352.0000
148.4653 351.8672
150.5714 364.0625
156.0286 347.0000
384.4572 325.5508
383.0000 320.7578
129.9469 209.3281
382.5878 320.5078
131.7020 178.6406
409.9469 245.1250
405.2000 244.5313
136.9714 190.1250
377.1143 285.8242
133.5714 188.2578
136.2000 190.9063
309.6000 174.6953
340.7551 244.4297
330.2571 257.9766
330.2653 206.0078
295.0775 199.0117
345.1388 245.8242
338.8776 240.4922
290.6857 241.6836
341.0000 242.9805
155.1184 264.4844
490.2122 260.2188
156.6245 287.1992
399.5061 316.0313
46.7020 221.0039
295.3633 210.8164
276.7878 212.7031
260.8326 217.5625
249.2694 216.9375
298.7347 166.8750
188.0612 194.1680
269.9020 228.7500
159.3429 234.3594
126.0449 293.5000
119.8245 282.8672
70.7143 306.9141
67.9020 306.0508
44.7143 392.5586
55.9877 392.0586
68.2245 409.2188
113.4857 302.5000
118.4082 306.0391
57.0408 325.8867
608.6285 373.6211
93.6571 318.1328
584.2327 355.8750
564.3265 364.5000
149.0163 309.9688
507.0245 353.5117
483.1265 343.6250
171.9102 290.1914
147.8286 315.2500
479.5428 317.6484
147.7755 298.0625
472.1510 299.5625
126.7714 256.7188
451.4857 311.4648
427.2082 296.2852
438.5428 331.3438
438.3102 328.0352
130.9347 295.7891
459.9429 340.2500
470.5714 340.6719
136.7837 289.6406
503.9796 337.2617
142.5428 273.8477
520.1633 349.3594
174.7714 328.2266
341.9225 208.5859
349.2653 203.0234
100.9306 240.2344
89.0367 284.1797
119.8000 272.5859
132.7020 294.3984
152.6612 345.4922
188.4000 346.4570
351.8653 252.7383
189.4694 238.0469
204.6122 239.7500
518.2408 235.2344
202.8775 233.4375
523.9755 245.2344
236.1143 341.0547
190.8775 310.4219
176.9429 299.0703
103.0449 270.3594
380.7143 346.2539
191.1429 366.3281
157.5143 389.3906
159.2939 388.0703
172.2980 432.0469
486.6857 417.1875
427.5837 195.4727
538.3715 258.9297
393.4857 144.6094
315.9878 506.4375
353.5918 423.7500
250.2857 311.5938
407.6082 292.1406
429.5102 282.4063
443.9959 251.2813
405.1021 260.2070
362.1061 267.0195
217.6939 225.4844
100.2531 335.9102
334.9633 451.0781
360.7347 418.6563
124.4939 306.6250
110.0816 401.3281
108.9877 394.4297
86.6449 399.7461
83.7388 396.0938
68.3020 404.4219
42.6531 424.0859
278.6000 219.4688
508.3510 269.7500
509.0367 270.9766
317.4286 228.2813
507.4939 273.6641
188.2653 210.2930
513.9714 271.8047
500.7143 264.5781
75.7347 434.7227
95.8000 393.2578
491.7878 284.1719
112.6898 393.1797
329.1837 406.4453
233.8653 446.2031
540.7429 312.7031
357.6531 411.8438
250.6204 197.9727
252.6000 201.3047
217.5551 259.0703
262.9592 270.6328
429.7592 298.9375
297.4734 282.9063
527.5714 341.4297
325.9061 291.0195
324.5347 279.7461
329.9837 279.5859
332.2286 283.3047
325.4572 284.9883
528.4286 365.6445
318.8857 408.2969
298.5918 418.2266
314.7224 429.0703
278.8979 417.4297
348.2612 333.8281
458.1918 294.1875
455.4000 280.4258
455.6653 320.4023
281.6041 380.4805
308.9143 345.7617
276.3878 367.1055
566.3020 404.7188
467.9633 360.1836
488.9347 360.3047
296.0449 315.6875
124.4490 471.8594
154.2857 470.6250
564.1061 298.5664
88.2571 426.5469
79.4245 504.5938
261.4286 324.6133
288.9796 312.0977
289.0571 298.3594
293.6082 306.2383
268.6530 330.0781
271.7959 337.2227
467.3918 362.9688
265.3714 224.7305
197.1102 272.2500
367.5796 268.5156
217.3143 334.8672
219.5469 336.8672
432.0000 446.4961
98.6327 486.2344
126.4694 463.5195
82.4000 489.1016
74.5918 490.5078
91.6122 497.1250
247.2653 429.6289
210.2000 455.7031
309.0000 429.8711
326.5102 447.7031
316.7143 432.9375
329.0082 425.1875
282.1021 420.6914
252.3796 427.6250
227.0000 185.0781
214.6122 192.2969
312.3469 236.5313
326.2163 238.9766
144.9959 251.1250
368.7755 213.4063
376.4898 220.2969
377.7796 222.1406
374.4408 213.4375
143.2531 301.4375
406.4449 248.3906
146.6286 315.5430
140.4898 338.1953
362.2000 250.4219
372.9225 271.6406
389.2408 205.5469
331.2694 214.7773
349.4245 212.6563
613.0327 205.2188
592.5714 194.6563
569.3021 195.0859
556.3387 206.6406
204.4612 184.1484
485.2245 200.5820
235.4490 163.1719
139.6531 209.7930
129.6531 191.6758
89.8980 197.5703
108.4694 229.3164
101.1184 213.4141
493.2571 253.5195
333.1061 273.0195
42.6367 249.5234
18.5592 265.5703
67.2571 279.2539
448.4490 271.7070
64.5755 274.4727
42.0000 282.0547
58.8980 300.1016
428.2857 330.3828
45.5510 271.8633
145.5184 291.3125
43.9429 256.4063
312.0408 161.3789
335.1102 234.0898
217.8531 313.4766
292.4041 272.1563
282.6980 276.2109
362.0000 280.2188
316.4612 326.9922
313.5674 262.5977
449.7959 316.9219
303.8286 272.7500
318.6286 370.9375
502.0082 350.4570
500.1429 344.4414
417.7796 175.8438
440.0775 185.1094
433.7796 193.6875
428.7592 227.5625
395.5919 196.4219
269.7347 172.7656
315.5428 171.7969
298.9306 171.1172
304.3428 170.1563
302.8979 162.5742
552.2653 281.4531
327.0653 233.0508
325.4000 242.4844
103.2163 263.7500
580.6531 370.2422
406.1633 348.1211
391.5225 366.7500
397.2612 361.2891
400.9429 362.1055
365.6327 208.7266
333.2122 208.0859
168.2000 250.0000
185.9592 146.3711
187.2776 267.7578
219.1673 328.6719
344.1714 305.7500
431.2286 268.8594
248.3837 321.2227
120.9959 308.5625
129.3837 315.6250
318.1714 294.2383
307.5388 286.1680
305.2653 286.0234
304.5306 284.5156
217.9184 321.6680
463.6326 239.8438
472.3265 242.4492
443.6286 235.8594
455.8531 245.6250
407.1021 296.8477
286.8571 135.6875
222.1143 37.1953
287.5918 470.7461
200.4531 443.0156
208.0857 442.0547
136.4000 382.0469
93.4286 368.4766
328.8449 435.5039
340.2245 443.0195
78.2327 281.6211
245.2408 253.0977
272.0123 259.6641
313.9143 285.1563
317.1061 288.4336
380.4000 466.2539
275.1469 312.6875
276.4572 311.2500
321.8163 284.1289
373.4286 293.5469
374.2286 294.5625
417.2980 304.5469
403.9673 256.9766
417.1224 256.8672
182.5061 246.6484
230.3796 274.5039
350.6490 301.3750
370.8857 280.2500
391.1306 283.2813
389.1021 280.9023
411.3796 284.5938
408.8612 287.4375
409.6367 286.8750
414.0367 286.7578
422.7551 225.9883
348.2327 271.2500
465.8939 234.6484
461.0857 257.1563
392.8633 253.2637
437.6776 246.4375
416.1061 228.8750
224.9306 209.1250
194.2857 192.1641
193.6694 194.2305
181.1102 207.0078
177.4490 210.5469
255.5428 359.7930
319.8490 359.0547
478.8163 264.5391
440.6000 257.0938
360.2531 257.4141
365.3265 253.8750
302.3347 286.6758
133.7388 292.8750
292.3224 351.7969
287.3265 354.5547
552.0980 287.3438
276.4612 377.4375
103.7592 214.0703
116.0000 227.1250
92.7469 245.7305
85.2245 274.3906
75.7143 282.8516
72.1306 283.5469
349.3021 243.8164
420.5184 252.3320
78.1796 349.3633
176.9878 283.9063
176.8163 284.9141
87.0000 223.4766
65.5061 246.3125
68.0653 240.9414
80.6327 241.1914
91.0694 236.7148
82.7592 393.5195
243.1633 245.5469
226.1755 243.8594
151.3061 316.6406
170.7429 329.4492
366.4000 194.7773
352.9551 219.3203
272.9102 211.5469
280.0286 201.4883
507.2449 200.6758
499.3265 260.9102
421.8163 182.7344
394.1021 184.8945
394.8245 178.7305
267.2857 243.1953
176.3714 254.5703
215.2000 323.2500
159.2571 337.5625
156.9918 339.0625
157.5388 303.1719
150.3918 307.2578
443.8898 90.5000
396.5388 185.5781
412.4245 185.7656
417.7755 178.3867
201.2653 219.6328
395.2776 291.7656
386.5102 313.5938
386.1674 318.7109
395.6816 332.0352
350.7837 320.9531
369.7469 323.5859
364.5102 327.0820
377.1918 233.6250
369.1633 295.1641
166.9225 214.4375
515.0000 297.0000
568.5837 293.8945
633.9102 239.2500
616.4041 217.5000
637.9429 215.7148
636.5510 213.9844
310.3633 284.0000
333.3306 306.9023
340.0980 292.3125
321.2490 292.7734
313.1633 289.7031
353.3551 295.6563
302.6571 285.1211
355.0000 286.5820
328.0694 295.8672
342.6735 290.7031
360.1388 290.5859
345.2163 290.5781
345.6163 293.5391
355.8286 287.7930
335.9469 293.7969
335.2980 290.8125
339.9592 295.3203
342.5020 299.8125
337.2857 288.7656
341.4816 295.6719
328.6082 305.0000
354.7469 304.4844
331.0000 305.2344
338.9469 282.4883
237.6898 280.7500
260.5714 312.9414
278.9143 301.5000
366.8857 254.1484
420.3510 348.2266
466.0816 378.0078
482.0775 215.5000
483.3510 209.6563
521.6367 204.0781
527.4286 205.5000
480.8979 187.5039
408.9470 181.6953
343.6939 217.0625
337.1674 205.2188
349.4367 227.1328
482.2531 300.3125
487.9388 334.2656
487.5306 345.6367
467.1673 350.4688
468.5714 354.4805
416.3265 398.7734
264.5224 418.2109
91.5429 327.1406
112.8979 327.6211
278.6327 328.4141
404.7878 192.9063
192.9633 314.7656
198.6204 320.8750
224.6735 316.0547
345.3061 350.6914
270.0163 370.9219
270.0612 352.5820
212.1714 367.0586
225.6857 510.7500
124.8612 235.8672
370.9429 396.0391
143.0000 315.9063
135.7143 311.1250
361.0000 413.5313
402.0776 408.4375
364.1265 435.0938
431.6041 350.7500
346.4980 421.0156
376.7347 444.3672
178.4857 377.3125
197.1429 374.0078
402.9918 326.3125
405.4367 320.6953
399.5102 331.3750
276.0408 258.4727
271.9918 249.9883
274.7347 260.2422
272.2857 257.0938
270.8041 247.0352
268.4408 260.3594
258.9714 270.5000
251.9469 270.5117
263.7510 270.1641
239.4531 503.1094
441.9061 286.5391
377.0898 324.2031
382.0245 315.0000
314.9796 304.9375
677.1633 206.1211
193.7306 283.2227
246.8980 295.7500
201.1429 331.4531
128.4286 341.2344
173.2163 312.4375
182.0980 305.6172
153.8326 287.1875
404.2245 315.1875
391.8776 310.0781
412.8245 315.4180
147.0980 311.5000
218.1510 299.5313
191.3224 326.8320
554.2571 268.0664
331.2857 313.7109
308.2490 356.4688
413.8000 211.8125
147.5796 221.6055
394.1021 269.1563
412.1837 92.6875
295.0939 36.6172
273.2327 416.8359
383.9673 414.6641
90.6122 303.5781
125.7551 309.7422
111.1061 309.2461
156.9306 304.2031
390.8571 203.8047
281.5551 197.7109
386.2816 190.0781
381.6286 177.9688
597.3796 183.9219
245.0245 149.7305
443.2408 240.5742
430.1633 239.9141
269.6245 204.4727
268.1796 206.4336
518.6490 80.2500
317.6735 193.5078
315.7796 206.7578
483.6286 80.5938
345.4204 221.5078
144.8571 310.8086
121.1429 314.9531
247.3265 328.3203
264.7143 250.8594
576.2857 256.4844
223.6327 270.3711
574.8326 251.2813
226.1959 271.2188
251.6571 261.9375
558.8000 269.2813
173.2490 281.0234
546.0245 255.7461
214.3673 266.9453
174.7837 295.1406
174.3429 289.8203
199.2653 112.2344
291.0735 261.5664
154.2857 370.8672
107.7714 536.7578
316.7592 257.3516
318.1837 260.0000
252.0449 219.4844
269.3551 234.9063
301.0857 274.0703
153.6000 359.7500
336.3061 295.6914
529.5184 238.1914
355.5225 324.6016
125.9592 157.1016
189.0857 277.1016
159.4082 134.9844
158.2857 128.8750
107.6490 245.7148
149.6122 231.1250
460.3673 372.2031
461.7184 390.0078
110.5918 224.9961
193.5633 218.6211
118.2367 224.5703
359.7265 285.0156
359.1183 278.5625
423.8857 241.2031
425.0980 241.1094
430.0857 247.5664
366.6857 266.2813
367.9347 248.2578
335.0898 128.1719
364.9470 344.9336
401.8694 336.5000
384.2816 330.1836
389.5714 339.4805
362.2449 338.2500
365.6735 337.1016
384.2082 342.5781
314.8000 250.9766
330.0816 254.3398
272.8979 224.4688
223.0081 243.8008
229.1918 256.9180
227.4612 254.1719
530.5347 317.6445
325.1959 220.2656
265.1633 208.8750
259.6122 216.6719
251.4286 217.5859
193.0898 256.2891
196.1755 266.1719
154.2571 291.3320
291.2408 286.1641
119.6000 433.8906
151.6327 402.6406
359.8531 514.2188
362.8571 509.2031
443.9020 543.5234
401.8408 475.5430
476.5714 375.7500
458.8449 341.6328
371.4204 252.2695
207.4122 275.6641
254.1225 297.4141
316.2000 323.3750
425.0041 344.6719
199.2041 293.8750
197.5429 296.4102
204.5184 339.1875
230.7102 335.8438
245.8000 331.3125
359.7592 308.8750
227.4286 269.9570
334.1021 296.9414
334.9102 298.4844
314.9143 278.1250
311.2286 275.7070
266.3633 289.6953
278.5510 175.2109
276.3265 182.2344
245.0980 251.8906
520.5592 313.5938
522.7429 311.0938
457.7674 260.6094
524.9347 260.8516
520.0490 255.7031
519.9633 259.0586
575.8572 255.0000
574.8286 259.5313
356.0939 264.7500
356.4204 267.0938
346.2653 275.2539
341.7551 272.6133
412.9184 301.3984
403.7143 298.2695
148.1429 389.5313
154.6939 318.2188
161.6980 317.4063
479.4286 264.0859
383.1061 321.3789
440.5306 254.7930
449.9225 263.0781
387.2286 312.2578
376.3388 316.4844
334.6490 317.8828
380.1183 315.2305
373.2531 314.9258
470.0327 253.8672
452.0000 208.3125
517.5714 262.5273
516.1347 276.7070
347.2490 288.4297
343.1429 287.0313
376.0000 187.7969
361.7592 236.2266
354.4734 276.0313
356.0775 275.5391
366.9796 256.6445
377.6898 282.4414
381.6735 281.7656
343.0000 296.7188
416.7551 325.6602
234.2735 287.1641
244.5469 289.5117
240.2816 279.9688
243.9102 272.4023
235.8286 274.1953
248.1429 269.6484
232.6980 274.8438
239.2612 268.9023
235.4367 266.5938
245.7633 258.2656
213.7510 236.5977
209.9102 251.4688
221.0612 244.8711
220.1429 234.1406
229.0000 248.9063
238.1714 255.9375
238.2571 247.1406
267.6980 408.0273
263.1347 408.6094
173.8571 347.1250
411.0449 318.5000
295.3551 372.3438
384.3428 236.6875
410.4000 229.1055
430.8571 253.0859
443.1714 254.2422
355.9020 199.1836
436.3061 256.8828
459.8082 265.8750
508.5714 278.3281
365.8857 200.6875
330.3306 218.8711
517.3510 281.6875
304.6531 234.5039
465.8163 303.4297
488.4081 297.5000
509.2122 289.9219
475.7959 297.1875
219.1021 222.5117
450.9306 306.4766
188.9224 233.1016
468.9796 293.6836
166.6122 240.2813
228.5306 252.1563
315.2939 264.2031
383.2286 273.2148
423.4000 315.1250
422.2449 319.8398
457.1265 284.7070
482.5674 306.3750
465.0694 254.5039
467.5306 274.3398
473.5714 243.0938
505.7755 235.0000
555.4286 246.6563
613.5878 259.1133
353.6286 218.9570
332.1510 216.0000
422.3469 296.1250
406.2245 300.8906
426.5388 138.6602
448.5143 264.1250
389.7143 264.2500
398.1183 264.7344
398.5102 280.9531
487.3143 302.3906
453.8775 207.0703
455.3796 193.8906
449.3674 247.8203
419.0000 247.5625
421.2041 240.8906
43.7061 275.1172
32.5306 263.5117
204.4735 242.8555
80.4612 229.3125
90.6980 211.5508
208.5143 350.1172
216.3061 328.0313
364.6122 209.1563
366.1265 210.9922
369.1224 222.0313
357.2245 222.5313
359.1918 219.7813
355.0204 178.8789
358.1551 180.0000
363.0000 177.0000
371.0857 254.7383
365.5428 255.9063
259.3469 221.4063
190.2000 421.4766
243.4122 399.2656
141.2775 384.3867
314.1429 174.5313
380.0163 212.6133
274.0000 120.8008
345.8571 213.8438
345.6531 214.7383
397.9959 235.6797
400.9388 230.5000
401.8163 229.0469
406.3959 241.7266
300.0000 266.4141
318.0653 248.9609
364.7673 153.0000
508.1714 176.6953
322.4286 201.6367
312.0327 204.9609
497.5306 190.5469
270.3796 177.4141
473.7959 152.8984
471.1551 155.5508
278.3510 175.1406
280.4326 175.1211
444.0286 174.3438
278.2041 174.8516
258.1469 222.9648
467.9388 176.3398
258.1510 220.6250
223.4122 211.0625
483.8979 174.5859
195.5184 201.3906
469.3265 203.4180
182.5306 153.3398
184.5306 151.9492
405.9306 168.6367
353.6571 216.8750
318.0612 159.1641
388.9388 254.4258
391.6408 254.0742
190.9633 293.6250
429.4367 260.6445
215.3143 279.0781
430.3061 261.8984
217.8286 266.1484
228.9143 266.7109
427.0122 273.5156
429.5102 270.4688
259.3714 268.0195
420.5102 274.5430
250.2163 275.4531
394.3959 277.6563
391.3796 272.8398
348.2694 279.6992
262.1510 276.8906
341.1469 276.1836
297.1347 273.3125
331.4000 246.8281
295.7551 191.1250
294.7429 190.3438
662.3469 307.5547
215.0123 305.7188
343.9184 193.5313
342.9714 199.2500
430.1021 306.2500
341.9918 222.0898
302.6898 256.2500
229.4327 319.4375
386.0000 306.4688
359.3959 321.7109
398.3714 334.0703
409.0817 341.9531
386.0980 359.5586
419.8286 381.0000
420.9429 384.0469
410.8000 397.8281
392.6653 412.9609
345.4041 433.6719
384.1429 281.8047
246.6408 245.1875
236.1429 374.0781
282.2327 313.3906
313.1429 393.7500
373.6653 192.5938
490.6000 217.8477
478.7714 339.1445
304.1429 339.6953
453.7143 312.2031
455.9020 376.9063
428.5306 385.1250
569.2857 233.6250
575.6449 242.5586
269.2857 102.5781
600.3265 325.8828
534.8572 324.8438
389.6122 250.3945
390.9102 261.9141
353.1755 264.6719
368.3551 252.3594
