Left Wrist
418.0571 313.0156
421.9429 265.8945
408.1102 226.3750
249.3959 287.1172
429.5469 421.8477
495.8653 1.6953
338.5714 59.0469
476.1429 415.8164
286.4612 186.6328
283.1429 209.3477
464.9102 315.5000
505.6408 305.7656
446.9102 298.5313
383.8735 309.1094
163.0531 258.2500
153.0245 252.1875
171.8286 266.8906
185.0204 325.4922
154.7102 377.8633
512.0000 231.5938
508.2408 228.9805
507.7837 233.2188
341.8979 227.4375
359.7347 281.3281
381.2979 287.5000
582.8000 237.1563
586.0408 259.4531
590.9143 286.6016
598.0694 324.3438
597.8653 324.3438
600.1265 337.4688
565.8490 351.1406
704.5020 510.8945
341.7429 363.2031
471.5918 306.0469
465.8857 331.6563
404.0490 199.4531
467.3633 334.8906
504.5510 134.8984
298.5306 358.6563
286.7102 377.5273
434.5837 342.6641
434.9143 346.7930
414.4857 341.3516
423.5428 345.0781
422.4000 338.3281
432.8000 336.0625
274.7061 364.2500
359.0939 236.2031
306.6857 337.1953
306.6041 409.3789
571.8776 252.7813
498.0000 282.5195
624.5878 255.2344
635.0204 278.6563
639.3510 262.4063
565.8286 340.3203
567.6000 339.6172
508.0898 396.2891
460.0612 422.8516
458.2408 432.5859
666.4653 414.2578
701.1021 440.7344
664.3306 448.1680
572.9673 452.0195
549.8367 461.6719
545.1224 433.7539
563.6857 432.2891
564.1265 416.3281
549.3796 352.7500
553.8204 346.9297
566.0939 255.1875
506.2245 294.1953
547.7959 323.4609
548.4408 316.9805
575.9592 338.5508
569.2939 333.2500
571.7347 325.8242
573.1470 322.9766
254.5020 376.4688
573.1429 319.4727
578.5428 325.4961
575.5103 314.8594
580.7306 315.4688
576.2327 313.9688
572.4694 313.9844
575.5306 308.7852
576.0817 308.8398
257.7061 358.0625
254.4286 370.7656
259.0000 356.2031
260.0000 355.8828
258.3918 365.0781
252.1143 363.3398
248.9388 348.4102
245.1633 353.7500
250.9755 349.9570
250.4776 351.0625
245.5306 359.9648
571.4326 301.2930
571.3591 307.2813
574.3510 303.8398
573.4490 302.4141
573.2939 299.5391
574.5959 304.1094
579.6408 312.8438
572.3878 309.6484
574.7755 312.0430
574.8979 307.6992
573.5714 306.0625
572.4286 306.4258
573.3347 298.5000
248.4857 359.5430
253.9796 355.7891
571.5918 307.0547
251.0408 356.0156
574.3878 306.7500
251.2571 365.3906
233.1918 346.1406
233.1429 318.7422
251.6000 334.8828
254.6286 359.0938
578.9143 299.3828
577.2857 303.7500
254.6735 360.5781
575.5061 318.8320
244.1592 337.8750
544.4408 261.3750
514.2857 265.9414
251.1429 319.2734
507.2286 289.9570
247.3020 341.8672
262.1429 349.4531
606.6000 322.3594
581.9183 329.1523
289.5143 359.0625
584.2245 328.8477
280.4163 367.5586
592.2898 335.5664
568.0000 331.7813
269.4939 351.4531
570.5510 325.1719
256.3592 336.6055
572.8408 317.3125
236.6939 318.0781
576.6857 326.7344
122.1959 238.6406
432.7510 264.3125
393.7347 263.4922
372.6939 271.2188
373.0245 283.4531
354.8571 209.3281
283.8163 140.0859
328.2368 113.3750
168.5429 275.1680
212.7020 334.7500
211.7143 331.7930
222.2449 367.6172
221.0041 358.7461
217.8571 371.9805
214.8857 401.4141
213.4000 393.0938
152.6041 349.1094
159.9429 352.6563
202.1306 365.8633
393.0857 246.8477
250.0000 352.4219
451.7020 362.1250
460.5510 357.5625
313.6204 351.7344
529.1633 381.2266
614.9388 400.7188
312.8000 364.9766
300.1674 367.7500
617.9673 393.7500
301.6530 364.5664
597.5632 388.0313
265.0000 343.4375
607.6408 385.4297
584.7266 362.0273
642.8204 374.3750
636.1551 375.7695
152.9265 337.9258
637.4694 372.5938
637.6490 373.4766
42.1551 339.2695
640.0817 366.6289
41.8000 339.5820
600.6531 354.0938
79.2286 347.0352
427.0490 221.4766
304.9061 212.3359
170.1469 226.6875
182.1959 254.4414
201.2857 277.8516
254.0735 294.3984
287.3306 326.5000
305.0612 318.1563
262.4408 252.7383
133.4490 214.4453
131.3878 230.7500
412.7061 250.0703
140.4694 235.7031
424.6612 260.7031
471.7061 406.4453
456.1837 398.2070
456.8286 389.5156
209.9796 267.3438
507.5714 382.2656
187.4286 331.0000
197.1143 332.6719
283.5551 419.7695
350.3224 413.0625
552.4653 452.0625
468.4980 252.2969
487.0653 277.7500
6.7429 370.6875
462.2572 295.1250
443.6000 284.8125
313.7755 316.5625
619.9347 557.2656
609.1796 519.4063
641.4816 468.3438
607.0204 430.5273
554.4327 419.0703
317.1837 265.3281
289.9020 342.3906
527.0367 451.0781
587.0204 432.1523
266.4367 294.8125
257.7551 367.1484
258.4163 366.6523
231.3102 367.2266
237.9061 368.6328
233.6122 371.6094
221.4571 396.2852
345.8326 224.1094
578.3918 278.5000
583.2327 283.1250
361.0000 235.7578
575.7877 267.8359
248.4286 214.3828
597.0286 276.7031
591.3429 279.4219
211.8367 398.8047
206.8857 358.4531
579.9633 271.7969
301.9388 330.5547
371.1388 304.7422
520.1837 450.2500
650.1143 324.3242
191.3837 416.8203
297.5918 227.0703
289.0000 216.7305
255.6939 253.1133
288.6735 268.1875
457.0653 335.3438
320.5837 276.8125
439.3265 364.4453
351.2939 288.4805
364.8082 271.2422
359.1796 282.1328
360.4857 279.6367
349.3429 276.2109
583.0204 376.6016
362.3959 397.3984
354.2490 394.3203
352.7469 408.8906
410.0327 396.8828
445.2571 397.3125
544.2612 263.9141
595.3428 427.4375
549.3387 275.5430
228.8163 362.8672
222.1714 355.1953
242.1510 349.9844
621.8449 420.5938
597.3143 358.2500
621.5388 392.4727
344.2245 324.9844
326.1225 435.9844
337.4694 436.2305
599.4449 333.9336
169.1714 413.0391
213.0408 495.9688
230.4082 306.6094
223.8367 349.3164
225.4571 313.5156
225.8327 312.2539
231.5592 288.3125
144.7959 345.0156
718.9143 364.4766
345.6000 233.6367
309.3224 245.3086
338.7306 274.5938
309.1143 327.5625
296.8367 323.9766
581.1428 438.1953
308.4694 478.2969
321.9592 427.7266
317.4857 483.2539
310.3878 471.0313
349.4408 476.3828
365.1592 411.3125
351.0000 398.4219
417.0000 403.8203
438.4163 414.3008
432.3428 394.3438
424.3878 402.3281
414.7551 415.5742
382.6449 407.5078
255.2571 156.8672
281.0612 164.5352
372.0408 233.4688
423.2571 235.0977
241.8776 224.1250
362.3428 194.0938
422.5306 222.2188
431.0041 224.7969
431.6163 184.8164
291.7469 292.5625
470.5878 253.8984
288.4572 313.4531
264.5102 325.5625
439.2000 301.0938
420.5306 287.5156
449.9755 228.2813
468.2571 206.3164
464.4531 223.1016
669.7877 202.7031
638.2857 194.6563
623.8979 201.2969
644.1265 208.9375
292.7755 173.8477
567.8041 192.5703
255.0408 219.4141
243.8816 220.9375
240.4286 212.1953
244.1837 214.7422
192.3959 208.6641
156.0082 224.1016
491.1429 264.0859
353.4898 265.5977
189.3959 258.2656
193.9796 259.4141
189.2898 292.1875
428.9184 253.9336
189.8571 290.2656
229.6000 276.3008
200.3265 287.9609
434.3347 358.7109
187.0816 242.7422
173.0041 269.6563
215.4571 242.5977
494.1837 263.9375
524.0408 234.0898
362.1796 315.7031
305.3184 364.3438
307.3470 368.1406
376.8571 272.7813
379.9020 276.8203
407.4123 276.2969
511.3061 322.5313
421.7714 260.3750
435.3714 365.3711
666.4694 381.5469
665.1428 372.4219
481.2571 152.4063
616.0817 346.6563
585.7388 308.1875
487.1592 159.8750
609.7551 357.9844
353.1959 282.3594
356.1143 259.3086
374.0898 287.7422
430.0735 276.4805
427.1102 258.3984
569.9796 257.4063
373.4204 282.7227
383.9714 269.3477
331.8816 343.1563
683.5102 370.2422
439.4449 357.3594
453.8857 368.6445
458.0449 359.5000
461.4490 362.1055
393.0612 220.4922
405.4408 297.3008
291.6286 235.5625
288.8367 239.1211
353.8082 258.8516
466.5306 340.0391
114.8979 347.7188
437.1714 328.3906
259.1102 278.2852
257.2612 318.5000
229.7245 305.6875
480.4571 314.5898
485.5061 323.5039
482.4735 310.1719
431.0939 326.7500
222.8735 304.3047
377.4081 235.8711
391.6735 225.0039
377.2857 232.1797
594.4897 251.2500
586.3673 69.7031
417.4490 304.6250
301.9714 216.2734
435.5510 406.7813
106.9510 386.0313
25.5020 412.6406
250.8000 366.6523
258.0000 377.6328
593.4082 433.2422
596.5103 428.8984
173.6735 284.4727
296.8123 247.2070
322.3755 254.0508
370.4857 273.8125
371.1592 272.6367
503.9429 458.3438
416.5306 278.8125
407.2000 282.5000
442.1429 251.7148
478.4286 248.5117
477.7347 247.3125
491.6367 235.7813
516.2571 231.2188
516.0408 230.0313
250.0898 210.7891
274.1551 223.6406
545.1714 305.5156
539.2571 192.9063
577.2041 287.5703
572.1633 282.3125
580.0653 298.1641
578.8898 291.8594
591.1061 227.5391
590.1674 232.6523
461.2449 48.3555
477.9837 138.4375
387.5755 246.6797
306.5714 234.8906
302.1776 233.8223
318.5265 233.3242
299.5674 247.8516
317.8326 204.5469
307.2408 212.2734
306.6041 212.2344
310.8653 203.4688
308.5510 205.1563
353.7714 76.6719
515.5714 394.5000
606.4898 243.8281
600.5714 252.9375
483.9837 233.1914
519.2041 268.1250
455.5429 253.5469
294.8571 187.8750
417.8082 278.2305
422.0204 279.9727
557.4490 267.6641
465.1674 371.7188
219.2204 212.2656
214.7755 214.5469
226.1673 197.4883
264.8163 251.9180
266.9428 243.3203
268.9143 240.0117
419.6776 262.8398
504.3878 275.2539
332.0571 334.1055
276.1061 274.3750
273.9102 274.6953
158.0204 238.8633
183.7428 228.9688
166.1306 237.3672
177.0449 235.0781
184.0980 237.9219
312.8163 407.2500
245.4286 200.0781
243.0980 190.1250
413.5918 297.8672
437.8286 310.6680
440.4490 199.5000
410.4939 220.8750
448.1714 214.5547
472.3021 203.8398
694.3265 238.9844
690.0408 273.6250
497.0980 181.4375
504.1837 181.1094
504.1755 180.2266
182.7714 269.4922
64.8041 229.1172
445.2285 299.5000
368.6612 268.1875
364.4694 269.6875
376.5633 305.5313
379.3224 308.7656
507.5878 190.5000
515.5592 182.9375
497.5837 173.7773
464.2449 164.3633
333.1021 312.6797
524.0531 263.3633
572.0000 310.5469
567.1959 312.2305
596.6204 327.5586
623.3878 327.9023
592.0571 321.6133
590.2327 327.0820
565.9265 231.3984
497.6613 252.2734
158.9388 201.1172
339.6286 291.3281
403.1674 293.8945
382.6122 260.9063
455.5796 230.5000
463.7714 232.1680
463.8979 235.1250
252.4816 242.0000
159.9265 274.9102
229.8979 285.5391
207.7510 284.5508
219.9837 282.1328
245.4041 291.1484
228.0775 278.1250
196.6000 269.7656
207.8694 263.9258
220.8980 273.9414
216.8735 270.5156
214.1469 261.4531
213.8408 269.5547
215.4286 260.0195
217.0245 264.0313
210.8163 257.3438
217.1429 266.3516
214.7837 259.7969
216.4694 266.9688
224.6816 290.8906
252.8122 302.4688
252.4408 309.0391
223.2286 291.1484
234.4245 282.4883
107.6490 306.8359
109.8163 311.2422
130.0775 287.5000
421.3918 85.4766
538.4245 344.5313
542.3306 421.0625
607.4000 165.8125
606.1428 170.4688
591.1224 200.3516
590.3184 200.2500
560.2449 200.7227
589.2163 249.0859
535.3387 251.5938
533.2205 251.2344
556.7837 266.5430
533.7796 287.4219
645.5306 315.1406
652.1021 319.1289
662.9714 353.3984
660.2653 354.4805
611.1224 419.9375
358.6122 382.2070
328.0286 255.7188
201.5306 273.8945
329.6530 336.0781
448.0694 226.3750
425.6490 310.6094
418.5755 308.4531
378.7143 325.1328
446.6939 266.1406
402.5755 291.7344
403.5633 272.0234
395.9429 317.6289
488.9714 435.6563
53.5796 220.4609
478.5428 262.1250
277.0000 432.6641
284.2041 407.3750
510.3878 271.2500
553.8490 291.5313
558.6245 299.2500
510.4000 305.2500
510.8245 368.9141
505.3061 360.6055
263.6285 406.5625
268.0000 410.6328
541.9959 455.8633
544.0735 462.0625
532.5510 416.9063
325.8531 219.6719
318.8286 231.1992
324.9388 226.1094
339.1429 222.7969
340.7469 221.9961
331.3306 221.9453
357.2000 204.8750
348.3021 216.7227
348.6082 211.8516
523.3878 505.9023
513.9429 290.4297
505.8735 312.1328
516.8245 308.1250
560.4490 315.0938
594.9265 224.0508
243.2980 153.0391
281.1061 297.7656
298.3429 326.8125
244.1429 336.0781
272.9551 307.5625
313.8531 305.6172
225.7959 268.5117
703.6490 401.1914
700.1224 399.3984
711.6980 410.9023
292.2531 301.9375
301.0245 304.1406
305.6571 317.0664
612.2163 247.1484
545.1632 335.1484
531.4979 325.2500
471.3510 196.8320
123.9878 220.4297
421.1633 277.4844
550.9592 104.9688
383.1265 55.9219
659.6572 416.8359
481.5306 412.2773
238.0408 280.3750
193.8857 218.9453
194.8857 222.7852
199.6245 201.4531
460.4082 212.4766
386.1388 189.1094
549.1265 233.1875
548.2571 232.1094
718.7837 181.5938
373.5388 152.5508
512.7673 231.0313
559.9592 232.5547
416.8735 227.3242
422.5633 227.3047
590.2653 191.2500
405.5633 213.6875
403.7224 217.9141
578.4694 188.2188
369.8449 217.1836
62.2449 273.2305
185.9306 301.1992
299.0612 328.3203
353.8653 281.4063
486.2857 250.7656
360.2857 276.6797
491.2082 260.9375
358.6245 276.2500
359.4286 285.4531
471.3837 284.1250
347.8123 279.8125
442.0408 315.5664
329.1837 284.6992
328.8735 276.0391
317.6572 269.6953
296.8327 287.2578
274.8000 259.7578
415.7143 489.0313
398.2286 473.1797
381.3469 330.3750
378.2490 331.6875
394.2898 339.2500
414.0653 341.8750
422.5306 350.7031
398.4000 326.0625
444.6735 293.8516
553.4816 235.6680
461.4776 322.5195
315.8776 250.3359
313.9878 271.8281
315.5306 256.4141
316.4898 257.4414
303.9796 253.3555
312.3470 251.0625
643.6122 379.7500
645.1633 376.1641
48.8122 226.3984
310.4775 232.5664
37.9837 221.7969
444.4000 277.4844
448.9796 270.1250
520.2041 285.8320
521.8816 284.5391
522.2898 286.5313
580.0408 343.5703
584.1470 330.9531
526.3796 385.7969
407.4123 337.8438
423.7878 316.7422
429.2449 312.6563
423.5714 310.2773
410.1225 321.3281
407.0612 322.5820
390.6245 319.0313
302.8204 270.1641
312.9959 271.4844
322.1959 215.4844
345.1020 181.5742
339.9836 205.6367
332.7674 193.0000
626.3510 303.5938
367.3347 217.3516
313.1796 223.0156
328.3796 212.8633
374.2041 234.5469
347.9102 256.2891
357.1224 266.1719
303.5714 266.7969
232.4980 361.8203
495.8000 270.8594
495.6653 266.0781
637.2735 522.9023
662.8572 472.0313
699.9429 532.1172
699.8326 472.6719
567.3796 399.2656
543.0653 362.3047
476.0041 285.2422
315.8776 273.1484
326.7102 306.7500
362.8286 315.5938
432.5633 331.4375
341.2776 252.6250
345.7388 256.8125
381.5796 327.3750
418.2041 355.0391
430.6000 353.3438
356.0204 363.2500
458.2857 294.7539
475.1959 296.9414
478.0367 288.8281
456.5143 281.5000
455.4000 280.6836
434.6816 283.2852
414.8612 268.1094
410.8857 262.4375
393.8204 257.2813
620.9510 304.2188
703.1428 277.9063
329.2939 254.2930
414.8408 229.6758
407.5796 222.9531
424.1877 226.6602
458.9184 205.0000
453.5878 216.6563
429.0571 268.3125
403.6898 273.4609
410.1837 275.2539
409.2245 276.1680
477.8163 299.2344
544.8735 416.2188
273.8571 415.2656
354.3265 337.3867
354.8735 334.4688
566.5714 228.3438
526.6898 278.8828
466.7428 264.8906
462.8041 260.9297
447.4000 381.7500
434.4000 395.6406
417.3755 398.5469
412.2898 425.6680
393.8612 424.9883
546.9714 244.6328
629.2857 203.4375
539.8572 264.2422
565.7673 261.7773
549.2694 269.2695
550.3469 268.1914
574.0000 238.4688
482.2490 228.1953
410.6041 252.5938
406.5266 250.3438
542.7142 276.7188
420.1061 270.0547
438.3347 274.0313
487.0000 280.6953
471.6367 348.0469
417.7592 254.8516
413.4531 254.6484
444.4612 262.2500
444.3347 252.1289
455.3714 258.6328
439.8367 254.4609
445.0490 254.1250
437.2735 243.8672
393.8531 187.6406
425.7469 241.2734
362.6939 192.4063
438.0572 238.0313
442.2041 237.8555
282.3714 260.6094
240.6571 278.0859
266.8857 225.3125
315.0572 226.9883
379.9878 328.3906
375.7388 315.7109
299.0572 383.0000
572.4081 311.1406
451.4653 388.8203
443.2755 253.4238
486.0000 252.5156
501.0816 285.3594
509.8857 252.3320
430.3510 264.3984
508.5102 273.3984
555.1470 357.3672
675.3062 332.6875
444.3388 257.3594
425.6367 262.8047
648.2734 384.8750
433.7306 269.3086
563.6776 311.3750
604.6531 270.3125
595.5469 265.5938
653.4122 322.3750
383.7878 293.2813
617.1918 318.9727
354.3755 295.2227
616.3265 299.5078
358.6204 307.3125
362.2775 310.7813
478.8204 294.9063
500.9959 344.6133
494.2000 283.0625
495.7143 282.9844
524.0164 282.7344
566.4775 279.7969
562.6694 250.5117
469.2082 282.7188
509.2041 278.8125
544.3469 271.7188
589.0082 246.6563
651.6449 268.1953
527.8612 354.5547
544.1306 406.0000
620.5306 303.3086
578.9020 295.6484
599.4612 269.2695
629.9265 328.1875
579.4286 323.6250
579.9061 318.4609
502.1020 291.9883
583.9143 312.2734
574.2041 231.7148
524.1469 213.3125
595.9388 292.1289
625.0000 275.6172
623.2449 276.0313
288.7143 178.8125
253.4572 247.8555
297.1837 260.9492
276.6653 260.2500
281.8979 279.7734
327.3143 184.0859
367.2245 181.9688
491.7755 199.6641
490.2898 202.7188
497.3510 199.1211
497.6735 206.0781
498.6204 201.8516
512.6735 211.1172
516.3387 199.2500
512.1428 197.6250
395.8857 268.8945
377.2000 275.3594
351.9184 206.7188
354.9714 360.9844
336.9796 292.8203
279.5102 318.1133
295.5714 173.2031
340.6367 140.2539
469.4286 249.3164
513.4286 251.8125
512.3878 245.8008
533.6204 229.9375
534.5796 230.5000
667.9714 279.6328
537.3878 296.6328
474.3673 270.3359
423.6898 243.4063
407.5061 194.6250
563.2286 119.0820
401.5428 201.6367
377.8612 201.8281
593.0041 205.7578
348.9551 204.6953
574.3673 206.9219
576.6245 207.5586
379.7020 195.6016
377.7306 195.2305
594.7877 189.7266
379.8367 196.8594
302.0939 185.0898
523.8123 127.5977
306.1021 187.2031
264.9061 172.0625
537.9633 113.0625
279.5673 200.1172
574.1224 216.3242
283.7347 217.1484
285.1429 214.5273
513.4041 179.8750
347.4857 193.7305
280.5428 204.5898
472.2449 240.3750
463.6816 241.1016
72.9469 251.0000
506.7388 244.9414
54.5551 284.2109
506.2449 243.2656
56.1714 280.2344
122.8735 240.1094
510.7918 251.9336
512.5919 252.1875
130.1878 280.0781
507.2000 257.7344
122.2571 277.1563
468.6490 265.2813
467.0367 262.0586
440.0653 261.3672
201.8204 241.3125
423.8082 266.6953
185.4204 274.9063
248.3306 243.6875
375.9470 310.7500
368.1388 307.4219
460.7143 269.3750
393.1674 181.8125
385.3143 180.3516
367.8857 174.2500
510.0939 337.5000
393.1429 180.6641
396.8817 177.9453
395.0694 186.3906
525.2000 340.1016
534.6776 347.6094
565.4000 348.9180
585.7755 348.7500
598.9755 357.3125
634.6531 368.5000
635.9673 370.1250
647.4000 392.6172
668.6898 399.3867
618.0571 403.5938
446.3143 291.5117
397.4000 234.0000
507.5714 270.6172
404.3265 305.1094
478.8163 511.9844
385.4082 221.1484
470.0286 322.8359
500.6857 393.2695
410.1429 345.7656
580.7428 289.9883
611.0693 322.1719
513.7551 280.2617
612.4449 238.6875
610.8204 239.1484
329.8979 112.2656
606.8572 268.5977
